,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.9688768606224628,"[[279  12]
 [ 11 437]]",2022-03-18,2025-02-27,1077 days,62.24627875507443,31559.068230628967,42326.20804691315,215.5906823062897,354.2018128212653,47.97965762495737,63.44522643065365,30.853913088313647,0.7562374716622642,1.9985986616232205,1.4630936881492664,24.856801863786075,0.5384892836185181,-32.7932913753794,-7.216691774215817,303 days,36 days,12,41.66666666666667,158.99987813966132,-15.183452930907936,10.049815562993892,209 days,55 days,3.983407746963318,16.709033612148524,1.0096528325572862,0.24237769495945993,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  31559.068231     0.254385              NaT
2025-02-24  31559.068231     0.254385              NaT
2025-02-25  31559.068231     0.254385              NaT
2025-02-26  31559.068231     0.254385              NaT
2025-02-27  31559.068231     0.254385         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    500        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
2    581       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
3    543       207      350   16.278000   42.160000  ... 2023-08-10 209 days  None                 1               0
4    475       358      379   48.134998   41.583000  ... 2023-09-21  30 days  None                 1               0
5    422       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
6    396       412      431   45.719002   45.466000  ... 2023-12-05  28 days  None                 1               0
7    364       441      525   49.424000   78.103996  ... 2024-04-22 125 days  None                 1               0
8    312       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
9    304       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
10   256       641      690  124.989998  134.179993  ... 2024-12-16  70 days  None                 1               0
11   231       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0

[12 rows x 15 columns]"
1,Random Forest,0.5940460081190798,"[[289   2]
 [298 150]]",2022-03-18,2025-02-27,1077 days,21.515561569688767,15531.347474098202,15925.09783840179,55.313474740982016,354.2018128212653,16.199049114187503,30.577879435385757,10.851032376792102,0.5297636531145915,1.077714156043024,0.6338259674261789,-21.24494583634508,0.21614350295818344,-25.557566188031245,-6.864935428988653,668 days,76 days,8,50.0,67.25028004443216,-10.427731323740463,5.662142285559901,105 days,27 days,3.8780168380163773,7.682145486053965,0.852580349973122,0.36317641538868617,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  15531.347474     0.024725              NaT
2025-02-24  15531.347474     0.024725              NaT
2025-02-25  15531.347474     0.024725              NaT
2025-02-26  15531.347474     0.024725              NaT
2025-02-27  15531.347474     0.024725         668 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0   374         2        9   26.726999  27.782000  ... 2022-03-31   9 days  None                 1               1
1   379        10       11   27.375000  26.728001  ... 2022-04-04   3 days  None                 0               1
2   372        12       13   27.254000  24.934000  ... 2022-04-06   1 days  None                 0               0
3   519        85      112   17.885000  16.020000  ... 2022-08-29  39 days  None                 1               0
4   603       156      194   13.778000  15.196000  ... 2022-12-23  53 days  None                 1               0
5   563       207      279   16.278000  27.225000  ... 2023-04-28 105 days  None                 1               1
6   550       280      284   27.840000  27.826000  ... 2023-05-05   4 days  None                 1               1
7   537       285      286   28.521999  28.899000  ... 2023-05-09   1 days  None                 0               0

[8 rows x 15 columns]"
2,XGBoost,0.9661705006765899,"[[277  14]
 [ 11 437]]",2022-03-18,2025-02-27,1077 days,62.65223274695535,30201.54695224762,42326.20804691315,202.0154695224762,354.2018128212653,45.7775351744256,62.734428500550344,29.514623485110448,0.7297035498462222,1.8895996541843083,1.3959420739570696,9.815659011692702,0.5426279695744243,-32.7932913753794,-7.324990306877593,303 days,36 days,13,38.46153846153847,158.99987813966132,-15.183452930907936,8.87297224417427,209 days,51 days,3.7436101785699245,15.092568752078453,0.9425738779970474,0.2102187204252375,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  30201.546952     0.286458              NaT
2025-02-24  30201.546952     0.286458              NaT
2025-02-25  30201.546952     0.286458              NaT
2025-02-26  30201.546952     0.286458              NaT
2025-02-27  30201.546952     0.286458         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    500        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
2    581       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
3    543       207      350   16.278000   42.160000  ... 2023-08-10 209 days  None                 1               0
4    475       358      379   48.134998   41.583000  ... 2023-09-21  30 days  None                 1               0
5    422       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
6    396       412      431   45.719002   45.466000  ... 2023-12-05  28 days  None                 1               0
7    364       441      525   49.424000   78.103996  ... 2024-04-22 125 days  None                 1               0
8    312       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
9    282       579      581  134.029999  128.259995  ... 2024-07-12   2 days  None                 1               0
10   291       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
11   245       641      690  124.989998  134.179993  ... 2024-12-16  70 days  None                 1               0
12   221       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0

[13 rows x 15 columns]"
3,SVM,0.9688768606224628,"[[279  12]
 [ 11 437]]",2022-03-18,2025-02-27,1077 days,62.24627875507443,31559.068230628967,42326.20804691315,215.5906823062897,354.2018128212653,47.97965762495737,63.44522643065365,30.853913088313647,0.7562374716622642,1.9985986616232205,1.4630936881492664,24.856801863786075,0.5384892836185181,-32.7932913753794,-7.216691774215817,303 days,36 days,12,41.66666666666667,158.99987813966132,-15.183452930907936,10.049815562993892,209 days,55 days,3.983407746963318,16.709033612148524,1.0096528325572862,0.24237769495945993,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  31559.068231     0.254385              NaT
2025-02-24  31559.068231     0.254385              NaT
2025-02-25  31559.068231     0.254385              NaT
2025-02-26  31559.068231     0.254385              NaT
2025-02-27  31559.068231     0.254385         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    500        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
2    581       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
3    543       207      350   16.278000   42.160000  ... 2023-08-10 209 days  None                 1               0
4    475       358      379   48.134998   41.583000  ... 2023-09-21  30 days  None                 1               0
5    422       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
6    396       412      431   45.719002   45.466000  ... 2023-12-05  28 days  None                 1               0
7    364       441      525   49.424000   78.103996  ... 2024-04-22 125 days  None                 1               0
8    312       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
9    304       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
10   256       641      690  124.989998  134.179993  ... 2024-12-16  70 days  None                 1               0
11   231       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0

[12 rows x 15 columns]"
4,Naive Bayes,0.8822733423545331,"[[285   6]
 [ 81 367]]",2022-03-18,2025-02-27,1077 days,54.397834912043294,27252.894830703754,49299.533166885376,172.52894830703752,354.2018128212653,40.75904107335078,54.89807420324689,26.43848421345627,0.7424493785055237,1.8788317705654654,0.8942394984091929,8.9702993023092,0.4617668320270909,-45.57955798850203,-6.534013956395188,300 days,33 days,30,40.0,46.13281411435346,-15.885955948716823,3.4026348251127603,53 days,19 days,2.4633968819329515,4.504202917337629,0.8845154651718357,0.1586994049307729,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  26829.023859     0.455796              NaT
2025-02-24  27252.894831     0.447198              NaT
2025-02-25  27252.894831     0.447198              NaT
2025-02-26  27252.894831     0.447198              NaT
2025-02-27  27252.894831     0.447198         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       13   26.726999   24.934000  ... 2022-04-06  15 days  None                 1               0
1    521        85       98   17.885000   17.252001  ... 2022-08-09  19 days  None                 1               0
2    481       102      107   18.701000   17.490000  ... 2022-08-22   7 days  None                 1               0
3    610       156      182   13.778000   15.772000  ... 2022-12-07  37 days  None                 1               0
4    561       184      190   17.160000   16.572001  ... 2022-12-19  10 days  None                 1               0
5    571       207      234   16.278000   23.440001  ... 2023-02-23  41 days  None                 1               1
6    576       235      269   23.225000   26.504000  ... 2023-04-14  49 days  None                 1               1
7    575       270      271   26.565001   27.533001  ... 2023-04-18   1 days  None                 0               1
8    578       272      276   27.361000   27.077999  ... 2023-04-25   6 days  None                 1               0
9    563       280      284   27.840000   27.826000  ... 2023-05-05   4 days  None                 1               1
10   549       285      322   28.521999   41.680000  ... 2023-06-30  53 days  None                 1               1
11   538       323      345   42.516998   43.799999  ... 2023-08-03  31 days  None                 1               0
12   489       358      370   48.134998   45.942001  ... 2023-09-08  17 days  None                 1               0
13   481       394      398   46.777000   42.591000  ... 2023-10-18   6 days  None                 1               0
14   448       412      427   45.719002   48.379002  ... 2023-11-29  22 days  None                 1               0
15   439       440      450   49.400002   47.485001  ... 2024-01-03  16 days  None                 1               0
16   397       454      484   52.401001   75.025002  ... 2024-02-22  44 days  None                 1               1
17   369       485      513   80.790001   90.405998  ... 2024-04-04  41 days  None                 1               0
18   372       519      520   89.698997   89.098000  ... 2024-04-15   3 days  None                 0               0
19   363       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
20   354       607      616  124.279999  119.529999  ... 2024-08-30  11 days  None                 1               0
21   334       634      636  126.800003  118.309998  ... 2024-09-30   4 days  None                 1               0
22   316       641      660  124.989998  134.699997  ... 2024-11-01  25 days  None                 1               0
23   291       664      671  146.389999  139.500000  ... 2024-11-18  11 days  None                 1               0
24   275       673      677  147.410004  137.699997  ... 2024-11-26   6 days  None                 1               0
25   261       683      684  145.110001  144.600006  ... 2024-12-06   1 days  None                 0               0
26   254       703      707  148.589996  129.990005  ... 2025-01-13   7 days  None                 1               0
27   223       715      716  148.369995  124.800003  ... 2025-01-27   3 days  None                 0               0
28   199       732      733  139.509995  140.029999  ... 2025-02-20   1 days  None                 0               1
29   199       734      735  140.039993  136.559998  ... 2025-02-24   3 days  None                 0               0

[30 rows x 15 columns]"
5,Gradient Boosting,0.9269282814614344,"[[279  12]
 [ 42 406]]",2022-03-18,2025-02-27,1077 days,59.26928281461434,25495.600987434384,46936.29897022247,154.95600987434383,354.2018128212653,37.595807577551746,57.593680023217054,24.481862058116487,0.6527766165036892,1.5534943718319774,0.8230180127081196,-32.88794716878246,0.5303303095682198,-45.680418893680965,-6.992745404047791,303 days,34 days,21,33.33333333333333,156.0511157251393,-15.885955948716823,4.557169169734654,168 days,29 days,2.8749592550766847,8.428290149423209,0.6869215743140323,0.12651916506220665,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  25495.600987     0.456804              NaT
2025-02-24  25495.600987     0.456804              NaT
2025-02-25  25495.600987     0.456804              NaT
2025-02-26  25495.600987     0.456804              NaT
2025-02-27  25495.600987     0.456804         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    500        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
2    581       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
3    543       207      322   16.278000   41.680000  ... 2023-06-30 168 days  None                 1               1
4    532       323      350   42.516998   42.160000  ... 2023-08-10  38 days  None                 1               0
5    466       358      377   48.134998   43.833000  ... 2023-09-19  28 days  None                 1               0
6    436       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
7    409       412      431   45.719002   45.466000  ... 2023-12-05  28 days  None                 1               0
8    376       441      484   49.424000   75.025002  ... 2024-02-22  65 days  None                 1               1
9    349       485      501   80.790001   90.388000  ... 2024-03-18  24 days  None                 1               0
10   351       503      510   89.796997   90.299004  ... 2024-04-01  12 days  None                 1               0
11   354       519      520   89.698997   89.098000  ... 2024-04-15   3 days  None                 0               0
12   346       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
13   313       579      581  134.029999  128.259995  ... 2024-07-12   2 days  None                 1               0
14   323       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
15   272       641      660  124.989998  134.699997  ... 2024-11-01  25 days  None                 1               0
16   256       663      672  142.960007  141.320007  ... 2024-11-19  13 days  None                 1               1
17   246       673      676  147.410004  141.990005  ... 2024-11-25   5 days  None                 1               0
18   240       683      687  145.110001  137.360001  ... 2024-12-11   6 days  None                 1               0
19   222       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0
20   204       715      716  148.369995  124.800003  ... 2025-01-27   3 days  None                 0               0

[21 rows x 15 columns]"
6,K-Nearest Neighbors,0.6901217861975643,"[[276  15]
 [214 234]]",2022-03-18,2025-02-27,1077 days,35.047361299052774,21422.44334793091,23517.47345352173,114.22443347930908,354.2018128212653,29.66619825637835,41.940640725796435,19.51373440413604,0.7073377455135433,1.6271000870391363,0.7136718090614187,0.5123118420151513,0.3210376613591035,-41.56840424367284,-6.057769621511035,322 days,47 days,10,50.0,71.02838408503978,-14.548177715091393,7.921121652219032,108 days,37 days,3.228711059869817,10.732206096485601,1.3351659772570372,0.364015038754094,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21422.443348     0.089084              NaT
2025-02-24  21422.443348     0.089084              NaT
2025-02-25  21422.443348     0.089084              NaT
2025-02-26  21422.443348     0.089084              NaT
2025-02-27  21422.443348     0.089084         254 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0   358         5       15   27.886000   23.917000  ... 2022-04-08  14 days  None                 1               0
1   458        51       59   18.724001   16.000000  ... 2022-06-13  12 days  None                 1               0
2   409        85      109   17.885000   17.011999  ... 2022-08-24  34 days  None                 1               0
3   390       111      112   17.857000   16.020000  ... 2022-08-29   3 days  None                 0               0
4   454       156      192   13.778000   16.114000  ... 2022-12-21  51 days  None                 1               0
5   449       207      280   16.278000   27.840000  ... 2023-05-01 108 days  None                 1               0
6   396       294      297   31.535999   30.209999  ... 2023-05-24   5 days  None                 1               0
7   316       299      336   37.889999   45.787998  ... 2023-07-21  56 days  None                 1               0
8   230       468      510   62.900002   90.299004  ... 2024-04-01  62 days  None                 1               0
9   173       558      573  119.769997  123.470001  ... 2024-07-01  24 days  None                 1               0

[10 rows x 15 columns]"
7,Decision Tree,0.939106901217862,"[[264  27]
 [ 18 430]]",2022-03-18,2025-02-27,1077 days,65.08795669824087,28445.761237144474,46416.90840816497,184.45761237144472,354.2018128212653,42.83038356300961,63.30036532130033,27.712239664311888,0.6766214277849886,1.6449838358502742,1.106247682472181,-21.640303139846026,0.581865783999503,-38.71681201382917,-7.246091123408455,259 days,33 days,26,65.38461538461539,51.51867115597357,-15.885955948716823,4.573689451467899,74 days,26 days,2.633564086265553,5.9803555401060935,1.079902381347442,0.2915988266127932,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  31454.069739     0.322358              NaT
2025-02-24  31950.360877     0.311665              NaT
2025-02-25  31950.360877     0.311665              NaT
2025-02-26  31950.360877     0.311665              NaT
2025-02-27  28445.761237     0.387168         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    468        53       54   19.082001   19.139000  ... 2022-06-06   3 days  None                 0               0
2    544        83       84   16.486000   16.947001  ... 2022-07-20   1 days  None                 0               1
3    515        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
4    599       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
5    587       204      247   15.507000   23.496000  ... 2023-03-14  63 days  None                 1               1
6    580       248      274   23.761000   26.952000  ... 2023-04-21  37 days  None                 1               1
7    579       275      309   27.013000   39.200001  ... 2023-06-12  49 days  None                 1               1
8    565       310      350   40.186001   42.160000  ... 2023-08-10  58 days  None                 1               0
9    495       358      379   48.134998   41.583000  ... 2023-09-21  30 days  None                 1               0
10   440       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
11   427       410      431   44.020000   45.466000  ... 2023-12-05  32 days  None                 1               0
12   393       441      468   49.424000   62.900002  ... 2024-01-30  42 days  None                 1               0
13   398       470      520   62.099998   89.098000  ... 2024-04-15  74 days  None                 1               1
14   410       521      525   86.432999   78.103996  ... 2024-04-22   6 days  None                 1               0
15   352       536      553   91.098000  112.519997  ... 2024-05-31  24 days  None                 1               0
16   342       555      569  115.716003  121.199997  ... 2024-06-25  21 days  None                 1               0
17   333       607      612  124.279999  129.570007  ... 2024-08-26   7 days  None                 1               1
18   345       613      618  125.050003  105.410004  ... 2024-09-04   8 days  None                 1               0
19   308       636      637  118.309998  121.769997  ... 2024-10-01   1 days  None                 0               0
20   300       641      690  124.989998  134.179993  ... 2024-12-16  70 days  None                 1               0
21   271       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0
22   255       713      714  144.660004  145.050003  ... 2025-01-23   1 days  None                 0               1
23   249       715      716  148.369995  124.800003  ... 2025-01-27   3 days  None                 0               0
24   234       727      732  132.580002  139.509995  ... 2025-02-19   8 days  None                 1               0
25   233       734      735  140.039993  136.559998  ... 2025-02-24   3 days  None                 0               0

[26 rows x 15 columns]"
8,AdaBoost,0.9688768606224628,"[[279  12]
 [ 11 437]]",2022-03-18,2025-02-27,1077 days,62.24627875507443,31559.068230628967,42326.20804691315,215.5906823062897,354.2018128212653,47.97965762495737,63.44522643065365,30.853913088313647,0.7562374716622642,1.9985986616232205,1.4630936881492664,24.856801863786075,0.5384892836185181,-32.7932913753794,-7.216691774215817,303 days,36 days,12,41.66666666666667,158.99987813966132,-15.183452930907936,10.049815562993892,209 days,55 days,3.983407746963318,16.709033612148524,1.0096528325572862,0.24237769495945993,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  31559.068231     0.254385              NaT
2025-02-24  31559.068231     0.254385              NaT
2025-02-25  31559.068231     0.254385              NaT
2025-02-26  31559.068231     0.254385              NaT
2025-02-27  31559.068231     0.254385         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       15   26.726999   23.917000  ... 2022-04-08  17 days  None                 1               0
1    500        85      112   17.885000   16.020000  ... 2022-08-29  39 days  None                 1               0
2    581       156      194   13.778000   15.196000  ... 2022-12-23  53 days  None                 1               0
3    543       207      350   16.278000   42.160000  ... 2023-08-10 209 days  None                 1               0
4    475       358      379   48.134998   41.583000  ... 2023-09-21  30 days  None                 1               0
5    422       394      399   46.777000   42.811001  ... 2023-10-19   7 days  None                 1               0
6    396       412      431   45.719002   45.466000  ... 2023-12-05  28 days  None                 1               0
7    364       441      525   49.424000   78.103996  ... 2024-04-22 125 days  None                 1               0
8    312       536      569   91.098000  121.199997  ... 2024-06-25  49 days  None                 1               0
9    304       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
10   256       641      690  124.989998  134.179993  ... 2024-12-16  70 days  None                 1               0
11   231       703      708  148.589996  136.050003  ... 2025-01-14   8 days  None                 1               0

[12 rows x 15 columns]"
9,SGD Classifier,0.8917456021650879,"[[270  21]
 [ 59 389]]",2022-03-18,2025-02-27,1077 days,58.32205683355887,24396.468869209282,38146.92789936064,143.96468869209284,354.2018128212653,35.54360160995365,58.18900405882857,23.204916256835475,0.6108302107047472,1.4195085790566235,0.8674479129615297,-49.53353316551559,0.5462937084267552,-40.97491166772795,-8.254507372777791,315 days,41 days,22,27.27272727272727,176.08429923274852,-16.151350037343327,4.143317910278466,193 days,28 days,2.5695942765053794,8.865283168258578,0.6551952191799838,0.0998494440425155,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22   9924.078331     0.007592              NaT
2022-03-23   9591.218559     0.040878              NaT
2022-03-24  10532.202126     0.000000           3 days
...                  ...          ...              ...
2025-02-21  24396.468869     0.360460              NaT
2025-02-24  24396.468869     0.360460              NaT
2025-02-25  24396.468869     0.360460              NaT
2025-02-26  24396.468869     0.360460              NaT
2025-02-27  24396.468869     0.360460         254 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    374         2       13   26.726999   24.934000  ... 2022-04-06  15 days  None                 1               0
1    488        53       59   19.082001   16.000000  ... 2022-06-13  10 days  None                 1               0
2    437        85       89   17.885000   17.032000  ... 2022-07-27   6 days  None                 1               1
3    414        90      109   17.975000   17.011999  ... 2022-08-24  27 days  None                 1               0
4    395       111      112   17.857000   16.020000  ... 2022-08-29   3 days  None                 0               0
5    491       153      192   12.869000   16.114000  ... 2022-12-21  56 days  None                 1               0
6    486       207      338   16.278000   44.941002  ... 2023-07-25 193 days  None                 1               1
7    474       339      345   46.021000   43.799999  ... 2023-08-03   8 days  None                 1               0
8    463       348      350   44.853001   42.160000  ... 2023-08-10   2 days  None                 1               0
9    406       358      359   48.134998   45.866001  ... 2023-08-23   1 days  None                 0               1
10   371       360      371   50.216000   46.147999  ... 2023-09-11  18 days  None                 1               0
11   366       394      398   46.777000   42.591000  ... 2023-10-18   6 days  None                 1               0
12   340       412      430   45.719002   46.077000  ... 2023-12-04  27 days  None                 1               0
13   326       439      450   48.194000   47.485001  ... 2024-01-03  19 days  None                 1               0
14   295       454      514   52.401001   86.865997  ... 2024-04-05  87 days  None                 1               0
15   281       536      573   91.098000  123.470001  ... 2024-07-01  55 days  None                 1               0
16   255       580      581  135.750000  128.259995  ... 2024-07-12   1 days  None                 0               0
17   264       607      618  124.279999  105.410004  ... 2024-09-04  16 days  None                 1               0
18   222       641      670  124.989998  144.869995  ... 2024-11-15  39 days  None                 1               0
19   221       675      676  145.929993  141.990005  ... 2024-11-25   3 days  None                 0               0
20   211       703      706  148.589996  137.449997  ... 2025-01-10   4 days  None                 1               0
21   200       714      717  145.050003  121.809998  ... 2025-01-28   5 days  None                 1               0

[22 rows x 15 columns]"
