,,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
normal,0,Logistic Regression,0.7709090909090909,"[[105  20]
 [ 43 107]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,49.09090909090909,12024.40100097657,17538.949432373054,20.2440100097657,71.72408225309972,18.40423471761237,85.16027536830272,12.315572247337414,0.2161129075501153,0.5002358440728678,0.41212311752188646,-20.256351930096596,0.5646689461559751,-44.657127773559026,-13.406708843138377,231 days 00:00:00,37 days 00:00:00,8,25.0,49.80745936857958,-15.162617164397007,2.286925282561514,65 days 00:00:00,24 days 00:00:00,1.7262463213688066,4.23677540965622,0.29278989715008175,0.06207739052995756,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12024.401001     0.314417              NaT
2025-02-24  12024.401001     0.314417              NaT
2025-02-25  12024.401001     0.314417              NaT
2025-02-26  12024.401001     0.314417              NaT
2025-02-27  12024.401001     0.314417          83 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        16       51  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                1
1    59        52       53  253.229996  238.240005  None  None  -884.409424  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                0
2    54        55       56  259.420013  247.940002  None  None  -619.920593  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
3    56        87      105  239.020004  217.000000  None  None -1233.120239  -0.092126 2024-05-29 2024-06-25  27 days  None                 1                0
4    48       121      132  251.210007  213.119995  None  None -1828.320557  -0.151626 2024-07-18 2024-08-02  15 days  None                 1                0
5    51       184      230  203.529999  266.130005  None  None  3192.600311   0.307571 2024-10-16 2024-12-20  65 days  None                 1                0
6    46       250      264  289.739990  264.390015  None  None -1166.098877  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
7    43       266      267  288.019989  278.799988  None  None  -396.460052  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
normal,1,Random Forest,0.7927272727272727,"[[103  22]
 [ 35 115]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,52.36363636363637,11733.362701416016,20175.039428710938,17.333627014160154,71.72408225309972,15.775389479855617,77.32293475661403,10.595173007830105,0.20401953869846132,0.41349179088157717,0.374813598902607,-19.83197869137975,0.5181747125657186,-42.088626255939964,-14.031664486755588,339 days 00:00:00,74 days 00:00:00,7,28.57142857142857,60.44511472318237,-13.330622038606544,2.335155797104038,64 days 00:00:00,29 days 00:00:00,1.731777006126524,4.75495528966914,0.22644227205180759,0.0601882631467483,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11733.362701     0.418422              NaT
2025-02-24  11733.362701     0.418422              NaT
2025-02-25  11733.362701     0.418422              NaT
2025-02-26  11733.362701     0.418422              NaT
2025-02-27  11733.362701     0.418422         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        14       58  138.389999  222.039993  None  None  6022.799561   0.604451 2024-02-13 2024-04-17  64 days  None                 1                0
1    68        86      105  235.449997  217.000000  None  None -1254.599792  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    60       120      132  245.899994  213.119995  None  None -1966.799927  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    65       183      198  195.679993  185.589996  None  None  -655.849762  -0.051564 2024-10-15 2024-11-05  21 days  None                 1                0
4    49       200      229  245.630005  290.640015  None  None  2205.490479   0.183243 2024-11-07 2024-12-19  42 days  None                 1                0
5    48       248      264  298.519989  264.390015  None  None -1638.238770  -0.114331 2025-01-21 2025-02-12  22 days  None                 1                0
6    44       266      268  288.019989  265.760010  None  None  -979.439087  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
normal,2,XGBoost,0.8,"[[106  19]
 [ 36 114]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,51.63636363636363,12134.240585327143,16544.279891967773,21.34240585327143,71.72408225309972,19.394987100931903,79.44956489896407,12.960846680717331,0.24411697062905868,0.5133584860072977,0.47975454981422666,-17.199398872721545,0.5373621176495054,-40.42689560410035,-11.71858826489493,339 days 00:00:00,62 days 00:00:00,9,33.33333333333333,32.60857321773693,-14.660894765391408,2.1202009519933007,64 days 00:00:00,22 days 00:00:00,1.6292608215418523,3.4941375255491804,0.33934348714390905,0.08248530837386042,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000      0.00000              NaT
2024-01-25  10000.000000      0.00000              NaT
2024-01-26  10000.000000      0.00000              NaT
2024-01-29  10000.000000      0.00000              NaT
2024-01-30  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  12134.240585      0.26656              NaT
2025-02-24  12134.240585      0.26656              NaT
2025-02-25  12134.240585      0.26656              NaT
2025-02-26  12134.240585      0.26656              NaT
2025-02-27  12134.240585      0.26656         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        16       60  168.789993  223.830002  None  None  3247.360504   0.326086 2024-02-15 2024-04-19  64 days  None                 1                0
1    56        86      106  235.449997  220.000000  None  None  -865.199829  -0.065619 2024-05-28 2024-06-26  29 days  None                 1                0
2    50       120      132  245.899994  213.119995  None  None -1638.999939  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    54       183      196  195.679993  180.000000  None  None  -846.719604  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
4    53       198      199  185.589996  221.479996  None  None  1902.169968   0.193383 2024-11-05 2024-11-06   1 days  None                 0                1
5    48       200      222  245.630005  318.029999  None  None  3475.199707   0.294752 2024-11-07 2024-12-10  33 days  None                 1                1
6    48       223      230  311.850006  266.130005  None  None -2194.560059  -0.146609 2024-12-11 2024-12-20   9 days  None                 1                0
7    45       250      263  289.739990  277.549988  None  None  -548.550110  -0.042072 2025-01-23 2025-02-11  19 days  None                 1                0
8    43       266      267  288.019989  278.799988  None  None  -396.460052  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
normal,3,SVM,0.7672727272727272,"[[103  22]
 [ 42 108]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,50.54545454545455,9263.832321166998,16544.279891967773,-7.361676788330024,71.72408225309972,-6.767314946277947,70.54777839852217,-4.703240742204562,-0.09592527362165254,-0.16211472210802644,-0.1240199305849245,-49.71312777600481,0.5904774192610108,-54.56635005648489,-14.075164006959017,339 days 00:00:00,62 days 00:00:00,9,22.22222222222222,55.70186006836428,-34.11549470186783,-0.8509075804980393,61 days 00:00:00,22 days 00:00:00,1.2881765643163168,2.622597107065615,-0.08089627491318434,-0.017026197513555746,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9263.832321     0.440058              NaT
2025-02-24   9263.832321     0.440058              NaT
2025-02-25   9263.832321     0.440058              NaT
2025-02-26   9263.832321     0.440058              NaT
2025-02-27   9263.832321     0.440058         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        16       51  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                1
1    59        52       54  253.229996  250.990005  None  None  -132.159424  -0.008846 2024-04-09 2024-04-11   2 days  None                 1                1
2    57        55       56  259.420013  247.940002  None  None  -654.360626  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
3    59        87      105  239.020004  217.000000  None  None -1299.180252  -0.092126 2024-05-29 2024-06-25  27 days  None                 1                0
4    52       120      133  245.899994  162.009995  None  None -4362.279968  -0.341155 2024-07-17 2024-08-05  19 days  None                 1                0
5    41       184      226  203.529999  316.899994  None  None  4648.169800   0.557019 2024-10-16 2024-12-16  61 days  None                 1                1
6    41       227      230  319.829987  266.130005  None  None -2201.699249  -0.167902 2024-12-17 2024-12-20   3 days  None                 1                0
7    37       250      264  289.739990  264.390015  None  None  -937.949097  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
8    34       266      268  288.019989  265.760010  None  None  -756.839294  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
normal,4,Naive Bayes,0.7890909090909091,"[[113  12]
 [ 46 104]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,45.45454545454545,15489.86929321289,19702.698974609375,54.8986929321289,71.72408225309972,49.331989164341586,94.66295670810044,31.743769191816472,0.5211329846421349,1.4153862637626147,1.3788695767375392,20.902690881316992,0.4739830888438129,-35.77712497005196,-11.388207555696765,339 days 00:00:00,62 days 00:00:00,9,33.33333333333333,68.84478751785691,-8.779097098388277,5.042372232997661,58 days 00:00:00,19 days 00:00:00,2.9956288055603597,7.26176100562763,0.6640037189497545,0.17460567776971783,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000      0.00000              NaT
2024-01-25  10000.000000      0.00000              NaT
2024-01-26  10000.000000      0.00000              NaT
2024-01-29  10000.000000      0.00000              NaT
2024-01-30  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  15489.869293      0.21382              NaT
2025-02-24  15489.869293      0.21382              NaT
2025-02-25  15489.869293      0.21382              NaT
2025-02-26  15489.869293      0.21382              NaT
2025-02-27  15489.869293      0.21382         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    70        13       53  141.100006  238.240005  None  None  6799.799957   0.688448 2024-02-12 2024-04-10  58 days  None                 1                0
1    71        86      103  235.449997  227.000000  None  None  -599.949783  -0.035889 2024-05-28 2024-06-21  24 days  None                 1                0
2    65       120      127  245.899994  243.339996  None  None  -166.399841  -0.010411 2024-07-17 2024-07-26   9 days  None                 1                1
3    63       128      129  251.550003  235.619995  None  None -1003.590500  -0.063327 2024-07-29 2024-07-30   1 days  None                 0                0
4    82       171      172  183.070007  184.190002  None  None    91.839600   0.006118 2024-09-27 2024-09-30   3 days  None                 0                1
5    84       173      174  178.720001  163.029999  None  None -1317.960205  -0.087791 2024-10-01 2024-10-02   1 days  None                 0                0
6    70       183      196  195.679993  180.000000  None  None -1097.599487  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
7    51       200      225  245.630005  316.000000  None  None  3588.869751   0.286488 2024-11-07 2024-12-13  36 days  None                 1                0
8    54       248      259  298.519989  283.609985  None  None  -805.140198  -0.049946 2025-01-21 2025-02-05  15 days  None                 1                0"
normal,5,Gradient Boosting,0.7927272727272727,"[[101  24]
 [ 33 117]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,53.81818181818182,16072.276428222656,22694.32061767578,60.722764282226564,71.72408225309972,54.469175861986805,117.69349550575252,34.84310915995587,0.46280532010644976,1.4255187484435095,1.3193654687656866,16.332755827243865,0.6188996367822368,-41.28437279243382,-13.979874078781979,231 days 00:00:00,41 days 00:00:00,7,28.57142857142857,61.73856696165081,-13.330622038606544,6.979178980126233,66 days 00:00:00,29 days 00:00:00,2.8736663281561157,10.270760499224128,0.6209710602886849,0.1396996784937424,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  16072.276428     0.291793              NaT
2025-02-24  16072.276428     0.291793              NaT
2025-02-25  16072.276428     0.291793              NaT
2025-02-26  16072.276428     0.291793              NaT
2025-02-27  16072.276428     0.291793          83 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        14       60  138.389999  223.830002  None  None  6151.680176   0.617386 2024-02-13 2024-04-19  66 days  None                 1                0
1    68        86      105  235.449997  217.000000  None  None -1254.599792  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    60       120      132  245.899994  213.119995  None  None -1966.799927  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    66       183      229  195.679993  290.640015  None  None  6267.361450   0.485282 2024-10-15 2024-12-19  65 days  None                 1                0
4    69       233      234  275.579987  274.200012  None  None   -95.218231  -0.005008 2024-12-26 2024-12-27   1 days  None                 0                0
5    65       249      264  290.459991  264.390015  None  None -1694.548492  -0.089754 2025-01-22 2025-02-12  21 days  None                 1                0
6    60       266      268  288.019989  265.760010  None  None -1335.598755  -0.077286 2025-02-14 2025-02-19   5 days  None                 1                0"
normal,6,K-Nearest Neighbors,0.7709090909090909,"[[ 99  26]
 [ 37 113]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,53.81818181818182,10351.030487060543,18922.329147338867,3.5103048706054323,71.72408225309972,3.2120525732082683,69.67303017503956,2.197356041237142,0.04610180675562163,0.081577848852467,0.06778511869992475,-34.09068921471221,0.524245036034499,-47.385807310120335,-17.900606131180684,339 days 00:00:00,92 days 00:00:00,9,33.33333333333333,72.4185285517095,-11.961140263162495,0.35510811743397763,43 days 00:00:00,23 days 00:00:00,1.4219040576742175,2.7427546164122587,0.04132550679200821,0.01410291197535296,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10351.030487     0.452973              NaT
2025-02-24  10351.030487     0.452973              NaT
2025-02-25  10351.030487     0.452973              NaT
2025-02-26  10351.030487     0.452973              NaT
2025-02-27  10351.030487     0.452973         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        14       37  138.389999  238.610001  None  None  7215.840088   0.724185 2024-02-13 2024-03-18  34 days  None                 1                0
1    67        41       60  254.240005  223.830002  None  None -2037.470245  -0.119611 2024-03-22 2024-04-19  28 days  None                 1                0
2    64        84      105  233.809998  217.000000  None  None -1075.839844  -0.071896 2024-05-23 2024-06-25  33 days  None                 1                0
3    57       120      131  245.899994  226.600006  None  None -1100.099304  -0.078487 2024-07-17 2024-08-01  15 days  None                 1                0
4    70       172      174  184.190002  163.029999  None  None -1481.200256  -0.114881 2024-09-30 2024-10-02   2 days  None                 1                0
5    56       184      197  203.529999  180.089996  None  None -1312.640137  -0.115167 2024-10-16 2024-11-04  19 days  None                 1                0
6    41       200      230  245.630005  266.130005  None  None   840.500000   0.083459 2024-11-07 2024-12-20  43 days  None                 1                0
7    38       249      268  290.459991  265.760010  None  None  -938.599304  -0.085037 2025-01-22 2025-02-19  28 days  None                 1                1
8    38       269      270  260.660004  266.989990  None  None   240.539490   0.024284 2025-02-20 2025-02-21   1 days  None                 0                0"
normal,7,Decision Tree,0.7818181818181819,"[[106  19]
 [ 41 109]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,50.54545454545455,16760.810363769535,20193.029418945312,67.60810363769535,71.72408225309972,60.52245501386753,117.6807426945662,38.454111763057064,0.5142936187184863,1.6696854388664837,1.3801464208541585,25.765814249433546,0.5833785260661665,-43.85219865035103,-12.03070015397265,254 days 00:00:00,46 days 00:00:00,11,18.181818181818183,85.0099639672556,-12.364820519899355,4.85219587304091,39 days 00:00:00,17 days 00:00:00,2.5283096027817025,9.077855542594627,0.5166809373849036,0.07200967618445868,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000      0.00000              NaT
2024-01-25  10000.000000      0.00000              NaT
2024-01-26  10000.000000      0.00000              NaT
2024-01-29  10000.000000      0.00000              NaT
2024-01-30  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  16760.810364      0.16997              NaT
2025-02-24  16760.810364      0.16997              NaT
2025-02-25  16760.810364      0.16997              NaT
2025-02-26  16760.810364      0.16997              NaT
2025-02-27  16760.810364      0.16997          73 days

[275 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     70        13       41  141.100006  254.240005  None  None  7919.799957   0.801843 2024-02-12 2024-03-22  39 days  None                 1                1
1     68        42       51  261.000000  252.860001  None  None  -553.519958  -0.031188 2024-03-25 2024-04-08  14 days  None                 1                1
2     68        52       53  253.229996  238.240005  None  None -1019.319336  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                1
3     65        54       57  250.990005  223.000000  None  None -1819.350357  -0.111518 2024-04-11 2024-04-16   5 days  None                 1                0
4     61        86      104  235.449997  217.220001  None  None -1112.029739  -0.077426 2024-05-28 2024-06-24  27 days  None                 1                0
5     55       119      132  243.190002  213.119995  None  None -1653.850403  -0.123648 2024-07-16 2024-08-02  17 days  None                 1                0
6     60       183      196  195.679993  180.000000  None  None  -940.799561  -0.080131 2024-10-15 2024-11-01  17 days  None                 1                0
7     58       198      219  185.589996  343.359985  None  None  9150.659363   0.850100 2024-11-05 2024-12-05  30 days  None                 1                0
8     64       223      229  311.850006  290.640015  None  None -1357.439453  -0.068013 2024-12-11 2024-12-19   8 days  None                 1                0
9     62       248      263  298.519989  277.549988  None  None -1300.140076  -0.070247 2025-01-21 2025-02-11  21 days  None                 1                0
10    60       266      267  288.019989  278.799988  None  None  -553.200073  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
normal,8,AdaBoost,0.8145454545454546,"[[104  21]
 [ 30 120]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,54.18181818181819,11292.01104736328,20175.039428710938,12.920110473632796,71.72408225309972,11.778350165713203,74.53819532527174,7.955783936587246,0.1580176460446155,0.30944303893653385,0.26495632876005387,-24.441147711711324,0.5209025617574837,-44.453930279128194,-14.504725291393234,339 days 00:00:00,74 days 00:00:00,8,25.0,55.769931552108496,-13.330622038606544,1.5214429388830775,65 days 00:00:00,26 days 00:00:00,1.6328369290404623,3.265329126897877,0.1924741371042054,0.04700833323355008,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11292.011047     0.440298              NaT
2025-02-24  11292.011047     0.440298              NaT
2025-02-25  11292.011047     0.440298              NaT
2025-02-26  11292.011047     0.440298              NaT
2025-02-27  11292.011047     0.440298         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    72        14       59  138.389999  215.570007  None  None  5556.960571   0.557699 2024-02-13 2024-04-18  65 days  None                 1                0
1    66        86      105  235.449997  217.000000  None  None -1217.699799  -0.078361 2024-05-28 2024-06-25  28 days  None                 1                0
2    58       120      132  245.899994  213.119995  None  None -1901.239929  -0.133306 2024-07-17 2024-08-02  16 days  None                 1                0
3    63       183      197  195.679993  180.089996  None  None  -982.169769  -0.079671 2024-10-15 2024-11-04  20 days  None                 1                0
4    46       200      234  245.630005  274.200012  None  None  1314.220337   0.116313 2024-11-07 2024-12-27  50 days  None                 1                0
5    42       248      263  298.519989  277.549988  None  None  -880.740051  -0.070247 2025-01-21 2025-02-11  21 days  None                 1                0
6    41       266      267  288.019989  278.799988  None  None  -378.020050  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                1
7    43       268      269  265.760010  260.660004  None  None  -219.300262  -0.019190 2025-02-19 2025-02-20   1 days  None                 0                0"
normal,9,SGD Classifier,0.76,"[[105  20]
 [ 46 104]]",2024-01-24 00:00:00,2025-02-27 00:00:00,400 days 00:00:00,48.36363636363637,10502.751251220709,16544.279891967773,5.027512512207085,71.72408225309972,4.597515189582135,73.01814661507099,3.1385307030093346,0.0629640083008243,0.12665024736134675,0.08965668500161839,-33.83922935647443,0.5418924947903646,-51.279111975857084,-13.52729099352105,339 days 00:00:00,62 days 00:00:00,9,22.22222222222222,49.80745936857958,-18.178679265023966,0.5789211144694884,64 days 00:00:00,21 days 00:00:00,1.375187731472677,2.3348089374020624,0.07528394048501719,0.014966073714043904,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2024-01-24  10000.000000     0.000000              NaT
2024-01-25  10000.000000     0.000000              NaT
2024-01-26  10000.000000     0.000000              NaT
2024-01-29  10000.000000     0.000000              NaT
2024-01-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10502.751251     0.365173              NaT
2025-02-24  10502.751251     0.365173              NaT
2025-02-25  10502.751251     0.365173              NaT
2025-02-26  10502.751251     0.365173              NaT
2025-02-27  10502.751251     0.365173         339 days

[275 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    59        16       51  168.789993  252.860001  None  None  4960.130432   0.498075 2024-02-15 2024-04-08  53 days  None                 1                1
1    59        52       53  253.229996  238.240005  None  None  -884.409424  -0.059195 2024-04-09 2024-04-10   1 days  None                 0                0
2    54        55       56  259.420013  247.940002  None  None  -619.920593  -0.044253 2024-04-12 2024-04-15   3 days  None                 0                0
3    56        87      104  239.020004  217.220001  None  None -1220.800171  -0.091206 2024-05-29 2024-06-24  26 days  None                 1                0
4    48       121      122  251.210007  235.100006  None  None  -773.280029  -0.064130 2024-07-18 2024-07-19   1 days  None                 0                1
5    44       123      132  260.470001  213.119995  None  None -2083.400269  -0.181787 2024-07-22 2024-08-02  11 days  None                 1                0
6    44       185      230  209.199997  266.130005  None  None  2504.920349   0.272132 2024-10-17 2024-12-20  64 days  None                 1                0
7    41       250      264  289.739990  264.390015  None  None -1039.348999  -0.087492 2025-01-23 2025-02-12  20 days  None                 1                0
8    37       266      267  288.019989  278.799988  None  None  -341.140045  -0.032012 2025-02-14 2025-02-18   4 days  None                 0                0"
