,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.9702300405953992,"[[229  11]
 [ 11 488]]",2022-03-18,2025-02-27,1077 days,69.01217861975643,20745.15075683594,22850.28045654297,107.45150756835942,153.03993480816786,28.253429746530088,37.22945853287143,18.618707251379597,0.7588998298641374,1.6029063383179427,1.5615359124605286,53.75281582486786,0.35088025756676955,-18.093358930189996,-5.349260407639545,189 days,35 days,11,81.81818181818183,29.75118786101909,-12.719802168060335,6.9605814516703335,151 days,67 days,5.3803814579225095,7.607740039942238,2.1316590510129294,0.6870705077022354,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21281.701782     0.068646              NaT
2025-02-24  20973.420654     0.082137              NaT
2025-02-25  20737.591064     0.092458              NaT
2025-02-26  20745.150757     0.092127              NaT
2025-02-27  20745.150757     0.092127          78 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       20  389.549988  340.000000  ... 2022-04-18  19 days  None                 1               0
1     42        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2     35       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
3     31       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
4     30       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
5     29       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
6     29       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
7     27       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
8     25       537      582  601.630005  647.500000  ... 2024-07-15  68 days  None                 1               0
9     24       605      707  668.489990  831.530029  ... 2025-01-13 151 days  None                 1               0
10    21       714      737  957.809998  977.599976  ... 2025-02-26  34 days  None                 1               0

[11 rows x 15 columns]"
1,Random Forest,0.9364005412719891,"[[218  22]
 [ 25 474]]",2022-03-18,2025-02-27,1077 days,69.41813261163735,20695.488891601562,22396.48889160156,106.95488891601563,153.03993480816786,28.148650708314314,38.11278145887228,18.55220397637629,0.738561963489589,1.560395085308892,1.1224063129228303,49.615676195565605,0.37466830335705154,-25.07884211290038,-4.449507391384405,189 days,31 days,17,58.82352941176471,28.526924952897414,-7.937154338306263,4.490878984020585,130 days,43 days,3.6638299048472787,4.933858917748391,2.2432577572178904,0.45266177219507764,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21232.039917     0.051992              NaT
2025-02-24  20923.758789     0.065757              NaT
2025-02-25  20687.929199     0.076287              NaT
2025-02-26  20695.488892     0.075949              NaT
2025-02-27  20695.488892     0.075949          13 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       15  389.549988  361.959991  ... 2022-04-08   9 days  None                 1               0
1     44        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2     44       122      123  226.500000  219.820007  ... 2022-09-14   1 days  None                 0               0
3     40       126      131  245.050003  225.600006  ... 2022-09-26   7 days  None                 1               0
4     38       135      141  237.000000  225.639999  ... 2022-10-10  10 days  None                 1               0
5     34       147      196  249.800003  281.920013  ... 2022-12-28  71 days  None                 1               0
6     31       202      235  311.570007  319.299988  ... 2023-02-24  49 days  None                 1               0
7     30       256      278  327.549988  324.299988  ... 2023-04-27  31 days  None                 1               0
8     29       280      281  329.440002  325.000000  ... 2023-05-02   1 days  None                 0               0
9     29       286      337  330.670013  425.000000  ... 2023-07-24  76 days  None                 1               0
10    28       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
11    28       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
12    26       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
13    24       537      582  601.630005  647.500000  ... 2024-07-15  68 days  None                 1               0
14    23       605      650  668.489990  737.640015  ... 2024-10-18  64 days  None                 1               1
15    22       651      702  765.760010  893.130005  ... 2025-01-03  74 days  None                 1               0
16    21       714      737  957.809998  977.599976  ... 2025-02-26  34 days  None                 1               0

[17 rows x 15 columns]"
2,XGBoost,0.9702300405953992,"[[229  11]
 [ 11 488]]",2022-03-18,2025-02-27,1077 days,69.01217861975643,20745.15075683594,22850.28045654297,107.45150756835942,153.03993480816786,28.253429746530088,37.22945853287143,18.618707251379597,0.7588998298641374,1.6029063383179427,1.5615359124605286,53.75281582486786,0.35088025756676955,-18.093358930189996,-5.349260407639545,189 days,35 days,11,81.81818181818183,29.75118786101909,-12.719802168060335,6.9605814516703335,151 days,67 days,5.3803814579225095,7.607740039942238,2.1316590510129294,0.6870705077022354,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21281.701782     0.068646              NaT
2025-02-24  20973.420654     0.082137              NaT
2025-02-25  20737.591064     0.092458              NaT
2025-02-26  20745.150757     0.092127              NaT
2025-02-27  20745.150757     0.092127          78 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       20  389.549988  340.000000  ... 2022-04-18  19 days  None                 1               0
1     42        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2     35       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
3     31       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
4     30       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
5     29       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
6     29       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
7     27       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
8     25       537      582  601.630005  647.500000  ... 2024-07-15  68 days  None                 1               0
9     24       605      707  668.489990  831.530029  ... 2025-01-13 151 days  None                 1               0
10    21       714      737  957.809998  977.599976  ... 2025-02-26  34 days  None                 1               0

[11 rows x 15 columns]"
3,SVM,0.9702300405953992,"[[229  11]
 [ 11 488]]",2022-03-18,2025-02-27,1077 days,69.01217861975643,20745.15075683594,22850.28045654297,107.45150756835942,153.03993480816786,28.253429746530088,37.22945853287143,18.618707251379597,0.7588998298641374,1.6029063383179427,1.5615359124605286,53.75281582486786,0.35088025756676955,-18.093358930189996,-5.349260407639545,189 days,35 days,11,81.81818181818183,29.75118786101909,-12.719802168060335,6.9605814516703335,151 days,67 days,5.3803814579225095,7.607740039942238,2.1316590510129294,0.6870705077022354,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21281.701782     0.068646              NaT
2025-02-24  20973.420654     0.082137              NaT
2025-02-25  20737.591064     0.092458              NaT
2025-02-26  20745.150757     0.092127              NaT
2025-02-27  20745.150757     0.092127          78 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       20  389.549988  340.000000  ... 2022-04-18  19 days  None                 1               0
1     42        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2     35       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
3     31       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
4     30       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
5     29       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
6     29       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
7     27       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
8     25       537      582  601.630005  647.500000  ... 2024-07-15  68 days  None                 1               0
9     24       605      707  668.489990  831.530029  ... 2025-01-13 151 days  None                 1               0
10    21       714      737  957.809998  977.599976  ... 2025-02-26  34 days  None                 1               0

[11 rows x 15 columns]"
4,Naive Bayes,0.4140730717185386,"[[190  50]
 [383 116]]",2022-03-18,2025-02-27,1077 days,23.13937753721245,17475.530380249023,19161.0391998291,74.75530380249023,153.03993480816786,20.96760510655795,29.998298682647047,13.952708898441536,0.6989598086336465,1.5005377354591933,1.4409233100428578,35.48394283883441,0.2566085839809171,-14.551506634960543,-5.914180794010763,764 days,64 days,5,60.0,61.03671444321033,-2.3684582260825704,11.96303043800324,182 days,49 days,19.57340203043394,14.149010178872373,1.2313374066428284,0.550150743737925,MyStrategy,"                 Equity  DrawdownPct DrawdownDuration
Date                                                 
2022-03-18  10000.00000     0.000000              NaT
2022-03-21  10000.00000     0.000000              NaT
2022-03-22  10000.00000     0.000000              NaT
2022-03-23  10000.00000     0.000000              NaT
2022-03-24  10000.00000     0.000000              NaT
...                 ...          ...              ...
2025-02-21  17475.53038     0.087965              NaT
2025-02-24  17475.53038     0.087965              NaT
2025-02-25  17475.53038     0.087965              NaT
2025-02-26  17475.53038     0.087965              NaT
2025-02-27  17475.53038     0.087965         764 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    53        74      200  185.199997  298.239990  ... 2023-01-04 182 days  None                 1               1
1    52       201      231  307.000000  347.910004  ... 2023-02-17  43 days  None                 1               0
2    53       264      268  339.339996  339.989990  ... 2023-04-13   7 days  None                 1               1
3    52       269      270  342.940002  338.000000  ... 2023-04-17   3 days  None                 0               0
4    48       294      299  369.859985  361.100006  ... 2023-05-26   7 days  None                 1               0

[5 rows x 15 columns]"
5,Gradient Boosting,0.851150202976996,"[[233   7]
 [103 396]]",2022-03-18,2025-02-27,1077 days,59.26928281461434,16378.853332519517,17833.43041992187,63.78853332519516,153.03993480816786,18.323487420298477,31.400974499808036,12.237699429952475,0.5835324448421336,1.1214706591033492,1.055456694807316,17.817435907041677,0.3003862846372565,-17.360719307999283,-6.01068483655165,189 days,43 days,35,54.285714285714285,28.704912229258817,-12.719802168060335,1.4349102752520215,64 days,17 days,2.1990022141161387,1.6934310595949433,1.2598074844132396,0.27150276691906094,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  16378.853333     0.081565              NaT
2025-02-24  16378.853333     0.081565              NaT
2025-02-25  16378.853333     0.081565              NaT
2025-02-26  16378.853333     0.081565              NaT
2025-02-27  16378.853333     0.081565          97 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar   EntryPrice    ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       20   389.549988   340.000000  ... 2022-04-18  19 days  None                 1               0
1     42        84      114   208.169998   227.000000  ... 2022-08-31  42 days  None                 1               0
2     35       149      192   272.779999   289.989990  ... 2022-12-21  62 days  None                 1               1
3     34       193      194   298.089996   296.179993  ... 2022-12-23   1 days  None                 0               1
4     34       195      196   293.190002   281.920013  ... 2022-12-28   1 days  None                 0               0
5     30       203      235   316.829987   319.299988  ... 2023-02-24  46 days  None                 1               0
6     29       256      272   327.549988   324.209991  ... 2023-04-19  23 days  None                 1               1
7     30       273      277   320.390015   321.359985  ... 2023-04-26   6 days  None                 1               1
8     29       278      319   324.299988   417.390015  ... 2023-06-27  61 days  None                 1               0
9     28       322      337   431.100006   425.000000  ... 2023-07-24  24 days  None                 1               0
10    27       367      374   438.390015   410.399994  ... 2023-09-14   9 days  None                 1               0
11    28       401      433   403.320007   450.850006  ... 2023-12-07  45 days  None                 1               0
12    26       438      451   480.359985   472.980011  ... 2024-01-04  21 days  None                 1               1
13    26       452      480   476.500000   581.909973  ... 2024-02-15  41 days  None                 1               1
14    25       481      484   596.950012   582.750000  ... 2024-02-22   6 days  None                 1               1
15    25       485      494   586.400024   599.340027  ... 2024-03-07  13 days  None                 1               0
16    24       498      524   613.369995   567.880005  ... 2024-04-19  37 days  None                 1               0
17    23       537      580   601.630005   672.489990  ... 2024-07-11  64 days  None                 1               0
18    23       605      621   668.489990   674.000000  ... 2024-09-09  25 days  None                 1               1
19    23       622      623   676.869995   677.460022  ... 2024-09-11   1 days  None                 0               1
20    23       624      633   684.919983   721.000000  ... 2024-09-25  13 days  None                 1               1
21    23       634      635   724.729980   708.359985  ... 2024-09-27   1 days  None                 0               1
22    23       636      637   707.000000   713.640015  ... 2024-10-01   1 days  None                 0               1
23    23       638      640   706.130005   713.320007  ... 2024-10-04   2 days  None                 1               0
24    22       657      658   751.130005   758.080017  ... 2024-10-30   1 days  None                 0               0
25    21       664      665   781.369995   797.359985  ... 2024-11-08   1 days  None                 0               1
26    21       666      668   795.900024   822.619995  ... 2024-11-13   2 days  None                 1               0
27    19       676      677   902.049988   867.489990  ... 2024-11-26   1 days  None                 0               0
28    18       683      686   917.849976   913.760010  ... 2024-12-10   5 days  None                 1               0
29    18       688      689   933.349976   916.809998  ... 2024-12-13   1 days  None                 0               0
30    17       716      720   971.099976   974.000000  ... 2025-01-31   4 days  None                 1               0
31    16       724      725  1007.869995  1017.000000  ... 2025-02-07   1 days  None                 0               1
32    16       726      727  1023.049988  1020.789978  ... 2025-02-11   1 days  None                 0               0
33    16       731      732  1060.000000  1035.180054  ... 2025-02-19   1 days  None                 0               1
34    15       733      734  1042.000000  1029.420044  ... 2025-02-21   1 days  None                 0               0

[35 rows x 15 columns]"
6,K-Nearest Neighbors,0.925575101488498,"[[211  29]
 [ 26 473]]",2022-03-18,2025-02-27,1077 days,69.95940460081191,21520.440551757816,23302.440551757812,115.20440551757815,153.03993480816786,29.86816232424232,37.6448429135365,19.641433492623108,0.7934197625115389,1.703101041554468,1.4438134879604503,62.06484800488676,0.34722673908153867,-20.686994943117256,-5.101516090717837,196 days,35 days,15,53.333333333333336,31.849807899573722,-7.010182551345334,5.319798175189261,140 days,50 days,6.605752009689303,5.870231197695066,1.8603223496442456,0.45501256440029053,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23   9862.720032     0.013728              NaT
2022-03-24   9894.440063     0.010556              NaT
...                  ...          ...              ...
2025-02-21  22082.541626     0.052351              NaT
2025-02-24  21759.580444     0.066210              NaT
2025-02-25  21512.520874     0.076813              NaT
2025-02-26  21520.440552     0.076473              NaT
2025-02-27  21520.440552     0.076473          13 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     26         3       13  379.769989  374.149994  ... 2022-04-06  14 days  None                 1               1
1     26        14       17  365.000000  355.910004  ... 2022-04-12   5 days  None                 1               0
2     44        85      114  214.300003  227.000000  ... 2022-08-31  41 days  None                 1               0
3     37       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
4     33       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
5     32       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
6     32       339      341  424.200012  415.559998  ... 2023-07-28   2 days  None                 1               1
7     31       342      354  426.510010  423.730011  ... 2023-08-16  16 days  None                 1               0
8     30       365      375  431.230011  401.000000  ... 2023-09-15  15 days  None                 1               0
9     30       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
10    28       438      453  480.359985  473.890015  ... 2024-01-08  25 days  None                 1               1
11    28       454      525  475.529999  550.659973  ... 2024-04-22 104 days  None                 1               0
12    25       543      582  615.750000  647.500000  ... 2024-07-15  60 days  None                 1               0
13    24       607      703  674.070007  888.760010  ... 2025-01-06 140 days  None                 1               0
14    22       715      737  984.409973  977.599976  ... 2025-02-26  33 days  None                 1               0

[15 rows x 15 columns]"
7,Decision Tree,0.939106901217862,"[[232   8]
 [ 37 462]]",2022-03-18,2025-02-27,1077 days,66.5764546684709,21085.599105834957,22097.598617553707,110.85599105834957,153.03993480816786,28.967311273963393,35.57786330497405,19.071355150472602,0.8141947993238129,1.7021566130242385,1.643859701335515,61.06239726562244,0.32536340174963024,-17.621522840683777,-4.8554363781322145,189 days,35 days,22,54.54545454545454,32.650825733863954,-11.713509381364695,3.5431040022847915,130 days,32 days,3.287662557871444,3.992922413360194,1.931096763066744,0.389049865928185,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  20988.599594     0.050186              NaT
2025-02-24  21085.599106     0.045797              NaT
2025-02-25  21085.599106     0.045797              NaT
2025-02-26  21085.599106     0.045797              NaT
2025-02-27  21085.599106     0.045797          13 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice    ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       18  389.549988   343.920013  ... 2022-04-13  14 days  None                 1               1
1     25        19       20  350.950012   340.000000  ... 2022-04-18   4 days  None                 0               0
2     41        84      114  208.169998   227.000000  ... 2022-08-31  42 days  None                 1               0
3     34       149      189  272.779999   288.760010  ... 2022-12-16  57 days  None                 1               1
4     34       190      192  289.730011   289.989990  ... 2022-12-21   2 days  None                 1               1
5     33       193      194  298.089996   296.179993  ... 2022-12-23   1 days  None                 0               1
6     33       195      196  293.190002   281.920013  ... 2022-12-28   1 days  None                 0               0
7     29       203      227  316.829987   349.500000  ... 2023-02-13  35 days  None                 1               1
8     29       228      233  357.549988   337.500000  ... 2023-02-22   8 days  None                 1               0
9     30       256      272  327.549988   324.209991  ... 2023-04-19  23 days  None                 1               1
10    30       273      337  320.390015   425.000000  ... 2023-07-24  95 days  None                 1               0
11    29       367      374  438.390015   410.399994  ... 2023-09-14   9 days  None                 1               0
12    29       401      433  403.320007   450.850006  ... 2023-12-07  45 days  None                 1               0
13    27       438      525  480.359985   550.659973  ... 2024-04-22 130 days  None                 1               0
14    25       537      582  601.630005   647.500000  ... 2024-07-15  68 days  None                 1               0
15    24       605      640  668.489990   713.320007  ... 2024-10-04  50 days  None                 1               1
16    24       641      642  714.760010   703.880005  ... 2024-10-08   1 days  None                 0               1
17    24       643      648  719.250000   703.429993  ... 2024-10-16   7 days  None                 1               0
18    22       650      693  737.640015   908.179993  ... 2024-12-19  62 days  None                 1               0
19    22       698      699  916.010010   894.510010  ... 2024-12-30   3 days  None                 0               0
20    21       714      722  957.809998   980.469971  ... 2025-02-04  12 days  None                 1               1
21    20       723      735  987.729980  1008.000000  ... 2025-02-24  19 days  None                 1               0

[22 rows x 15 columns]"
8,AdaBoost,0.9702300405953992,"[[229  11]
 [ 11 488]]",2022-03-18,2025-02-27,1077 days,69.01217861975643,20745.15075683594,22850.28045654297,107.45150756835942,153.03993480816786,28.253429746530088,37.22945853287143,18.618707251379597,0.7588998298641374,1.6029063383179427,1.5615359124605286,53.75281582486786,0.35088025756676955,-18.093358930189996,-5.349260407639545,189 days,35 days,11,81.81818181818183,29.75118786101909,-12.719802168060335,6.9605814516703335,151 days,67 days,5.3803814579225095,7.607740039942238,2.1316590510129294,0.6870705077022354,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  21281.701782     0.068646              NaT
2025-02-24  20973.420654     0.082137              NaT
2025-02-25  20737.591064     0.092458              NaT
2025-02-26  20745.150757     0.092127              NaT
2025-02-27  20745.150757     0.092127          78 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     25         8       20  389.549988  340.000000  ... 2022-04-18  19 days  None                 1               0
1     42        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2     35       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
3     31       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
4     30       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
5     29       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
6     29       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
7     27       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
8     25       537      582  601.630005  647.500000  ... 2024-07-15  68 days  None                 1               0
9     24       605      707  668.489990  831.530029  ... 2025-01-13 151 days  None                 1               0
10    21       714      737  957.809998  977.599976  ... 2025-02-26  34 days  None                 1               0

[11 rows x 15 columns]"
9,SGD Classifier,0.9512855209742895,"[[211  29]
 [  7 492]]",2022-03-18,2025-02-27,1077 days,67.38836265223274,27017.57046508789,29692.409576416016,170.1757046508789,153.03993480816786,40.34339233704047,42.01051627162721,26.18217770726641,0.9603165092328877,2.274104081695006,2.2442145600740795,113.1911214492247,0.3723510681906858,-17.97661999648945,-4.781541549016091,189 days,26 days,10,80.0,33.474059347895,-8.390368437619122,9.112864697913704,157 days,72 days,7.679995182410111,9.869758938425823,2.1604356354289433,0.7138193817730176,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10306.279968     0.000000              NaT
2022-03-23  10087.099365     0.021267              NaT
2022-03-24  10118.819397     0.018189              NaT
...                  ...          ...              ...
2025-02-21  28139.810944     0.052289              NaT
2025-02-24  27728.769440     0.066133              NaT
2025-02-25  27414.329987     0.076723              NaT
2025-02-26  27773.290192     0.064633              NaT
2025-02-27  27017.570465     0.090085          13 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    26         2       20  371.140015  340.000000  ... 2022-04-18  27 days  None                 1               0
1    44        84      114  208.169998  227.000000  ... 2022-08-31  42 days  None                 1               0
2    36       149      196  272.779999  281.920013  ... 2022-12-28  69 days  None                 1               0
3    32       203      235  316.829987  319.299988  ... 2023-02-24  46 days  None                 1               0
4    31       256      337  327.549988  425.000000  ... 2023-07-24 119 days  None                 1               0
5    30       367      374  438.390015  410.399994  ... 2023-09-14   9 days  None                 1               0
6    31       400      433  405.630005  450.850006  ... 2023-12-07  48 days  None                 1               0
7    29       438      525  480.359985  550.659973  ... 2024-04-22 130 days  None                 1               0
8    27       535      582  581.820007  647.500000  ... 2024-07-15  70 days  None                 1               0
9    28       601      707  622.989990  831.530029  ... 2025-01-13 157 days  None                 1               1

[10 rows x 15 columns]"
