Date,Adj Close,Close,High,Low,Open,Volume,Ticker,headline,sentiment_score,sentiment_class
2025-02-03,227.75958251953125,228.00999450683594,231.8300018310547,225.6999969482422,229.99000549316406,73063300,AAPL,"Apple Watch Faces Are A Mess — Series 10's Biggest Feature Is Limited To Just Four Faces, Frustrating Users | Dow Dips Over 300 Points As Trump Imposes Tariffs On Canada, Mexico, And China: Fear & Greed Index Remains In 'Neutral' Zone | Nvidia, SMCI, Broadcom, And Other Tech Stocks Slide In Monday Pre-Market As Trump Imposes Tariffs On Imports From China, Mexico, And Canada | Apple's Spring 2025 Lineup: iPhone SE 4, M4 Macbook Air And More Expected Soon | Samsung Offers Galaxy S25 Ultra At A Discount Of Up To $1020, Making It 3x Cheaper Than Apple's iPhone 16 Pro: Here's How You Can Get It For Almost Free | Billionaire Ray Dalio Raises Valuation Concerns As DeepSeek's New Model Hits Nvidia Stock: 'A Great Company That Gets Expensive Is Much Worse Than A Bad Company That's Really Cheap' | Market Clubhouse Morning Memo - February 3rd, 2025 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META and TSLA) | Inquiry Into Apple's Competitor Dynamics In Technology Hardware, Storage &amp; Peripherals Industry | Why Beer, Tequila, Avocados, Cars, iPhone Prices Could Rise: Trump's Tariffs On Canada, Mexico, China To Hurt Several Sectors | Meta Bets Big on Future of Smart Glasses and AI, Outspends Apple and Amazon on AR/VR | Apple May Face Limited Tariff Impact, Trump Administration Could Ease DOJ Pressure: BofA | 10 Information Technology Stocks With Whale Alerts In Today's Session | Stocks Trim Losses On Mexico Tariff Delay, Gold Extends Records, Tesla Sinks 6%: What's Driving Markets Monday? | ETFs Resilient As Markets Face Volatility: Top 5 ETFs With Best Gains From Last Week Amid Macro Shifts | Elon's Trump Alignment Costs Him Canada Starlink Contract: 'Oh Well' | Apple Shares Are Falling Today: What's Going On?",0.014688268,negative
2025-02-04,232.54432678222656,232.8000030517578,233.1300048828125,226.64999389648438,227.25,45067300,AAPL,"Nvidia, TSMC Stocks Fell As Trump Hit Mexico, Canada, And China With Tariffs—But Top Analyst Sees Only 'Limited' Supply Chain Impact On Chips | Google's Fight Against Epic Games' Antitrust Win Hits Roadblock —Judges Tell Search Giant Apple Case Doesn't Apply | Chip Equipment Maker Applied Materials Stock Is Up Over 9% YTD Even As Charts Point To Bearish Patterns: Here's What Investors Should Look At | Analyzing Apple In Comparison To Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Apple Introduces Apple Invites, A New App For iPhone That Helps Users Create Custom Invitations To Gather Friends And Family For Any Occasion | 10 Information Technology Stocks Whale Activity In Today's Session | Behind the Scenes of Apple's Latest Options Trends | Apple's App Store Booms As ChatGPT, Productivity Apps Drive Revenue Growth, Analyst Says",-0.3667053,negative
2025-02-05,232.21469116210938,232.47000122070312,232.6699981689453,228.27000427246094,228.52999877929688,39620300,AAPL,"Apple Raises Monthly AppleCare+ Prices For All iPhones— And You Can No Longer Buy The Warranty Upfront In Stores | Private Employment Rises By 183,000, Beats Estimates In January: 'Consumer-Facing Industries Drove Hiring' | Inquiry Into Apple's Competitor Dynamics In Technology Hardware, Storage &amp; Peripherals Industry | Apple Stock Is Sliding Wednesday: What's Driving The Action? | $100 Invested In This Stock 5 Years Ago Would Be Worth This Much Today",-0.07234375,negative
2025-02-06,232.9638671875,233.22000122070312,233.8000030517578,230.42999267578125,231.2899932861328,29925300,AAPL,"Amazon's 'Remarkable Alexa' Is Coming—Here's What To Expect From The AI Overhaul And Its Potential $10 Monthly Fee | Elon Musk's Lenders Cash In $5.5 Billion Thanks To Investor Demand For X Loans: Report | DeepSeek's AI Model Drives Surge In Chinese Tech Stocks, Closing Gap With US 'Magnificent Seven' | Apple's M5 Chip Enters Mass Production, Set To Power Upcoming MacBook Pro, iPad Pro And Vision Pro: Report | Jeff Bezos' $10 Billion Earth Fund Pulls Support From Key Climate Initiative: What Happened? | JAMF Stock: Apple Adoption, Rule Of 40 Could Unlock 29% Upside, Says JPMorgan | Industry Comparison: Evaluating Apple Against Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Qualcomm Posts Record Revenue As Analysts Flag Huawei, Tariff Risks | 10 Information Technology Stocks With Whale Alerts In Today's Session | Trump Focused On 10-Year Yield And Not On The Fed, Slower AI Growth Fears Weigh On Arm Stock | Skyworks Hits Roadblock With Apple Content Loss, Analysts See Tough Road For Recovery | EXCLUSIVE: Super Bowl LIX Viewers More Excited About NFL Game, Kendrick Lamar, Commercials Or Taylor Swift? 63% Say…",-0.84520185,positive
2025-02-07,227.3800048828125,227.6300048828125,234.0,227.25999450683594,232.60000610351562,39707200,AAPL,"iPhone SE Could Be Unveiled As Early As Next Week — Apple's Budget Model To Feature iPhone 14 Design And AI Features | Alphabet's Verily Sells Granular Insurance To Elevance Health Amid Healthcare Strategy Refocus | Apple Faces Mounting Pressure From UK Government To Grant Spying Access To Encrypted Data Of Users Worldwide | Apple's Pixar-Style Smart Tabletop Robot Prototype Has Anime-Like Moves — Here's When You Can Possibly Get One | In-Depth Analysis: Apple Versus Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Broadcom's Trillion-Dollar Run: Analyst Expects ASIC To Take 10%-15% Market Share Backed By AI Compute Demand | iPhone SE Could Be Unveiled As Early As Next Week — Apple's Budget Model To Feature iPhone 14 Design And AI Features | Alphabet's Verily Sells Granular Insurance To Elevance Health Amid Healthcare Strategy Refocus | Apple Faces Mounting Pressure From UK Government To Grant Spying Access To Encrypted Data Of Users Worldwide | Apple's Pixar-Style Smart Tabletop Robot Prototype Has Anime-Like Moves — Here's When You Can Possibly Get One | In-Depth Analysis: Apple Versus Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Broadcom's Trillion-Dollar Run: Analyst Expects ASIC To Take 10%-15% Market Share Backed By AI Compute Demand",0.5347514,neutral
2025-02-10,227.64999389648438,227.64999389648438,230.58999633789062,227.1999969482422,229.57000732421875,33115600,AAPL,"Elon Musk's SpaceX And T-Mobile Go Live With Starlink-Powered  Satellite-To-Cell Service: Here's How Much It Will Cost | Apple Watch Users Are Strapping Them To Their Ankles — Here's Why Its Leaving Some People Bewildered | Apple Ramping Up Hiring For Home Robotics Team, Says Top Analyst: What's Brewing? | Elon Musk Shuts Down TikTok Buyout Rumors, Says He Prefers To Build Companies From Scratch: 'I Rarely Acquire Companies' | Comparing Apple With Industry Competitors In Technology Hardware, Storage &amp; Peripherals Industry | China Sets Sights On Apple, Nvidia And Other US Tech Companies As Trade Tensions Rise | 10 Information Technology Stocks With Whale Alerts In Today's Session | Taiwan Semiconductor's Trillion-Dollar Valuation: The Chipmaker Enabling AI Boom | Behind Marvell Tech's Multi-Fold Growth: R&D, Acquisitions And AI Infrastructure",0.60897744,neutral
2025-02-11,232.6199951171875,232.6199951171875,235.22999572753906,228.1300048828125,228.1999969482422,53718400,AAPL,"Apple Is TSMC's Largest Customer; Their Business Love Story Started Over Chinese Food — But Will Their Relationship Change Dramatically in 2025? | iOS 18.3.1 Released With Critical Security Fix: Apple Confirms USB Restricted Mode Vulnerability Was Actively Exploited | Apple's Super Bowl LIX Strategy 'Discretely Genius,' Says YouTuber Nikias Molina—Here's How Cupertino Stole The Spotlight Without Pushing An iPhone In Your Face | Apple Watch Dominance Under New Threat As Huawei Registers Smartwatch As Medical Device | Apple Vs IBIT Bitcoin ETF: One Is Warren Buffett's Berkshire Hathaway's Biggest Holding, The Other Gives Exposure To A Crypto He Vehemently Dislikes, Which Has Generated Better Yearly Returns? | 'Apple Partners With Alibaba to Develop AI Features for iPhone Users in China' -The Information | Top 10 Trending Stocks On WallStreetBets As Of February 11, 2025 (Via Swaggy Stocks) | Apple's AI Split: Chooses Alibaba For China And OpenAI For Everyone Else | 10 Information Technology Stocks Whale Activity In Today's Session | Under the Radar: Uncovering Profitable, Undervalued Stocks | US Stocks Dip As Powell Stays Cautious, Intel Climbs, Tesla Sinks To 11-Week Low: What's Driving Markets Tuesday?",0.43832368,neutral
2025-02-12,236.8699951171875,236.8699951171875,236.9600067138672,230.67999267578125,231.1999969482422,45243300,AAPL,"Trump White House Boasts Apple's 'Gulf Of Mexico' Rename, But Pinch To Zoom And You Might Be Surprised | Dow Gains Over 100 Points Following Powell Comments: Fear & Greed Index Remains In 'Neutral' Zone | Time To Trim Big Tech? This Analyst Says Reducing 'Mag 7' Exposure Is Now 'Prudent' | Apple Finds Its AI Wingman In Alibaba - Can It Power An iPhone Comeback In China? | Apple Announces 'New Holistic Apple Health Study Launches Today In The Research App; The Collaboration With Brigham And Women's Hospital Takes A Complete Approach To Understanding How Data Can Predict, Detect, And Manage Health And Wellbeing' | Taiwan Semiconductor Under Pressure From Trump Tariff Threats, Could Push Advanced Packaging Capacity to US | Market Analysis: Apple And Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Apple Teams Up With Alibaba for AI, Analyst Says Edge Device Integration Could Boost Growth | 'Apple to Bring TV+ to Android Phones in Bid to Boost Subscribers' - Bloomberg News | Why The MAGS ETF Has Remained Flat Year-to-Date Despite Some Strong Performers | Decoding Apple's Options Activity: What's the Big Picture? | Softbank-Backed Arm Holdings 155% Post-IPO Surge Bolstered by AI Growth and Smartphone Integration",-0.81141543,positive
2025-02-13,241.52999877929688,241.52999877929688,242.33999633789062,235.57000732421875,236.91000366210938,53614100,AAPL,"Apple Intelligence Rollout In China And Europe To Boost iPhone Sales, Says Deepwater's Gene Munster | Not Just DeepSeek, China's AI Landscape Heats Up As Baidu Launches Free Ernie Bot | Apple's Next Big Bet? Tim Cook-Led Company Is 'Exploring' Humanoid As Well As Non-Humanoid Robots For Smart Home Future, Says Top Analyst | The Information, Earlier: 'Apple Continues to Work with Baidu on AI Features for iPhone in China' | Exploring The Competitive Space: Apple Versus Industry Peers In Technology Hardware, Storage &amp; Peripherals | Tim Cook Posts On X ""Get ready to meet the newest member of the family.; Wednesday, February 19. #AppleLaunch"" | Apple Intelligence Rollout In China And Europe To Boost iPhone Sales, Says Deepwater's Gene Munster | Not Just DeepSeek, China's AI Landscape Heats Up As Baidu Launches Free Ernie Bot | Apple's Next Big Bet? Tim Cook-Led Company Is 'Exploring' Humanoid As Well As Non-Humanoid Robots For Smart Home Future, Says Top Analyst | The Information, Earlier: 'Apple Continues to Work with Baidu on AI Features for iPhone in China' | Exploring The Competitive Space: Apple Versus Industry Peers In Technology Hardware, Storage &amp; Peripherals | Tim Cook Posts On X ""Get ready to meet the newest member of the family.; Wednesday, February 19. #AppleLaunch"" | Trump White House Bans AP Reporter Over 'Gulf Of America' Conflict: Is A First Amendment Court Case In The Works? | Apple Is Back With Ads On X After Halting Platform Spending In 2023 Over Elon Musk's Posts | 10 Information Technology Stocks Whale Activity In Today's Session",0.742118,neutral
2025-02-14,244.60000610351562,244.60000610351562,245.5500030517578,240.99000549316406,241.25,40896200,AAPL,"Apple Stock Closes Above $240 After 36-Day Gap —Jim Cramer Mocks Early Sellers: '… Who Told Us It Was Over?' | Arm Takes On Its Own Customers — Poaches Talent, Competes With Qualcomm And Nvidia For AI And Data Center Chip Deals: Report | Tim Cook Confirms New Apple Product Launch Next Week, Elon Musk Sets Off Buzz By Sharing — Is It The iPhone SE 4? | Apple, Tesla And Other MAG 7 Peers Too Expensive? Top Hedge Fund Challenges 'Overvaluation' Concerns, Says They Are Fairly Priced If They Sustain 20% Earnings Growth Rate | Claudia Sheinbaum Says Mexican Government May Sue Google Over 'Gulf Of Mexico' Name Change | TikTok Returns To Apple And Google App Stores After A Month-Long Hiatus | Taiwan Semiconductor Eyes US Expansion Amid Push for Bigger Investments and Advanced Chip Production | Apple Focuses On Alibaba, Baidu Partnership In Race To Bring AI Features To China by Mid-2025 | Performance Comparison: Apple And Competitors In Technology Hardware, Storage &amp; Peripherals Industry | Analyst Ming-Chi Kuo Posts On X ""iPhone SE4 is expected to ship around 12M/10M units in 1H25/2H25, performing slightly better than previous SE models (typically shipped near 20M units annually after launch). Not only does this help smooth out the usual seasonal dip in shipments, but it also boosts the adoption of Apple Intelligence devices. One key feature worth noting is Apple's in-house modem. Once the model launches, Qualcomm will look into its modem patents...."" | Here's How Much $1000 Invested In Apple 5 Years Ago Would Be Worth Today | Viking Global Investors' Latest 13F Filing Reveals Dissolved Stakes In Apple By 4.86M Shares, Workday By 3.27M Shares, Las Vegas Sands By 8.67M Shares, McDonald's By 1.12M Shares, Vertiv Holdings By 2.81M Shares, Acadia Healthcare By 3.70M Shares, CBRE Group By 1.57M Shares, Carnival By 9.56M Shares, Freeport-McMoRan By 3.14M Shares, Eli Lilly By 152K Shares, 3M By 840.75K Shares, Ameriprise Financial By 243.06K Shares, Tesla By 436.27K Shares, Rogers Communications By 2.70M Shares | Third Point Dissolves Share Stake In Apple | 'Apple's Long-Promised AI Overhaul for Siri Runs Into Bugs, Possible Delays' - Bloomberg News",-0.7943189,positive
