,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.9418132611637348,"[[294  29]
 [ 14 402]]",2022-03-18,2025-02-27,1077 days,60.893098782138026,10019.70146179199,11795.150527954102,0.1970146179199037,30.656062426799153,0.06713868660883637,19.27839308976169,0.046063383319094875,0.0034825872828836645,0.004889286715846209,0.002828888544050324,-15.672197178395626,0.5176532972624318,-23.733238536400258,-4.445642736845607,609 days,66 days,19,36.84210526315789,22.222219144953925,-9.710370324233619,0.018585649838920304,190 days,34 days,1.1302980723189595,0.30728067299501277,0.006527971566146822,0.0017096968983221217,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23   9966.339355     0.003366              NaT
2022-03-24   9954.790161     0.004521              NaT
...                  ...          ...              ...
2025-02-21  10019.701462     0.150524              NaT
2025-02-24  10019.701462     0.150524              NaT
2025-02-25  10019.701462     0.150524              NaT
2025-02-26  10019.701462     0.150524              NaT
2025-02-27  10019.701462     0.150524         161 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     33         3        4  300.510010  299.140015  ... 2022-03-24   1 days  None                 0               0
1     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
2     34        76       89  264.790009  261.160004  ... 2022-07-27  19 days  None                 1               1
3     33        90      109  269.750000  275.410004  ... 2022-08-24  27 days  None                 1               0
4     33       111      112  279.079987  265.850006  ... 2022-08-29   3 days  None                 0               0
5     36       151      159  243.759995  220.089996  ... 2022-11-03  10 days  None                 1               0
6     32       165      190  242.990005  244.860001  ... 2022-12-19  38 days  None                 1               0
7     33       192      196  241.690002  236.889999  ... 2022-12-28   7 days  None                 1               0
8     31       216      239  248.990005  246.550003  ... 2023-03-02  34 days  None                 1               0
9     27       250      341  278.260010  333.670013  ... 2023-07-28 133 days  None                 1               0
10    27       368      370  333.380005  330.089996  ... 2023-09-08   2 days  None                 1               1
11    27       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
12    26       392      393  330.959991  331.209991  ... 2023-10-11   1 days  None                 0               1
13    26       394      524  330.570007  404.029999  ... 2024-04-19 190 days  None                 1               0
14    25       543      585  421.799988  444.339996  ... 2024-07-18  63 days  None                 1               0
15    26       623      642  415.500000  410.899994  ... 2024-10-08  27 days  None                 1               0
16    25       653      660  430.859985  409.010010  ... 2024-11-01   9 days  None                 1               0
17    24       678      699  425.109985  426.059998  ... 2024-12-30  33 days  None                 1               0
18    23       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[19 rows x 15 columns]"
1,Random Forest,0.6441136671177267,"[[320   3]
 [260 156]]",2022-03-18,2025-02-27,1077 days,23.27469553450609,10088.217239379883,10512.408248901365,0.8821723937988281,30.656062426799153,0.2999518060106121,14.042649352710418,0.20571976717558282,0.02136005809706538,0.03210320226995867,0.012258891631574847,-7.343357694645751,0.2683165885405401,-24.46810160537153,-7.116923404195094,623 days,214 days,13,46.15384615384615,27.648269608317854,-7.046604077325713,0.05220170133752866,104 days,19 days,1.1714348365138336,0.3661821676306072,0.03465835352298771,0.015831283148705633,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10088.217239     0.040351              NaT
2025-02-24  10088.217239     0.040351              NaT
2025-02-25  10088.217239     0.040351              NaT
2025-02-26  10088.217239     0.040351              NaT
2025-02-27  10088.217239     0.040351         623 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         5        6  305.230011  304.329987  ... 2022-03-28   3 days  None                 0               1
1     31         7       16  313.910004  291.790009  ... 2022-04-11  13 days  None                 1               0
2     35        76       79  264.790009  250.190002  ... 2022-07-13   5 days  None                 1               0
3     33        85       88  259.790009  259.859985  ... 2022-07-26   5 days  None                 1               0
4     32        90      110  269.750000  277.329987  ... 2022-08-25  28 days  None                 1               1
5     32       111      112  279.079987  265.850006  ... 2022-08-29   3 days  None                 0               0
6     34       152      154  247.259995  231.039993  ... 2022-10-27   2 days  None                 1               0
7     33       165      191  242.990005  239.399994  ... 2022-12-20  39 days  None                 1               0
8     32       193      194  241.259995  236.110001  ... 2022-12-23   1 days  None                 0               0
9     31       216      236  248.990005  252.460007  ... 2023-02-27  31 days  None                 1               0
10    30       248      319  259.980011  331.859985  ... 2023-06-27 104 days  None                 1               1
11    29       320      321  334.660004  334.709991  ... 2023-06-29   1 days  None                 0               0
12    27       412      413  359.399994  361.679993  ... 2023-11-08   1 days  None                 0               0

[13 rows x 15 columns]"
2,XGBoost,0.9634641407307172,"[[308  15]
 [ 12 404]]",2022-03-18,2025-02-27,1077 days,58.59269282814614,9649.369735717768,12201.719955444332,-3.5063026428223205,30.656062426799153,-1.2097418797042514,19.314768418778563,-0.831667017631843,-0.06263299944761924,-0.08770466436523995,-0.05149430358016841,-19.529135526420657,0.5226644133393783,-23.492732119794113,-5.015144807156506,337 days,53 days,14,35.714285714285715,22.222219144953925,-10.988432731763309,-0.2680118095558237,190 days,44 days,1.0420412614702608,0.1401170170356831,-0.10846769684743056,-0.02957928644311436,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000      0.00000              NaT
2022-03-21  10000.000000      0.00000              NaT
2022-03-22  10000.000000      0.00000              NaT
2022-03-23  10000.000000      0.00000              NaT
2022-03-24  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21   9649.369736      0.20918              NaT
2025-02-24   9649.369736      0.20918              NaT
2025-02-25   9649.369736      0.20918              NaT
2025-02-26   9649.369736      0.20918              NaT
2025-02-27   9649.369736      0.20918         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     34        76      112  264.790009  265.850006  ... 2022-08-29  52 days  None                 1               0
2     37       152      159  247.259995  220.089996  ... 2022-11-03   9 days  None                 1               0
3     34       165      196  242.990005  236.889999  ... 2022-12-28  47 days  None                 1               0
4     32       216      239  248.990005  246.550003  ... 2023-03-02  34 days  None                 1               0
5     28       250      341  278.260010  333.670013  ... 2023-07-28 133 days  None                 1               0
6     28       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
7     27       394      524  330.570007  404.029999  ... 2024-04-19 190 days  None                 1               0
8     26       543      585  421.799988  444.339996  ... 2024-07-18  63 days  None                 1               0
9     26       626      642  430.600006  410.899994  ... 2024-10-08  22 days  None                 1               0
10    25       658      660  437.440002  409.010010  ... 2024-11-01   2 days  None                 1               0
11    24       681      682  429.839996  433.029999  ... 2024-12-04   1 days  None                 0               1
12    23       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
13    23       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[14 rows x 15 columns]"
3,SVM,0.9675236806495264,"[[311  12]
 [ 12 404]]",2022-03-18,2025-02-27,1077 days,57.91610284167794,10236.819473266598,12201.719955444332,2.3681947326659794,30.656062426799153,0.8013373348633612,19.35373023246755,0.5491608653210633,0.04140480027561037,0.06014783410377122,0.03411001031200555,-13.077719207404296,0.5038453316355348,-23.492732119794113,-4.776055679178061,337 days,53 days,12,33.33333333333333,22.222219144953925,-10.988432731763309,0.18545455532474886,190 days,51 days,1.1921949695073624,0.6432230312174159,0.07461271577031468,0.01898970507762171,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10236.819473     0.161035              NaT
2025-02-24  10236.819473     0.161035              NaT
2025-02-25  10236.819473     0.161035              NaT
2025-02-26  10236.819473     0.161035              NaT
2025-02-27  10236.819473     0.161035         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     34        76      112  264.790009  265.850006  ... 2022-08-29  52 days  None                 1               0
2     37       152      159  247.259995  220.089996  ... 2022-11-03   9 days  None                 1               0
3     34       165      196  242.990005  236.889999  ... 2022-12-28  47 days  None                 1               0
4     32       216      239  248.990005  246.550003  ... 2023-03-02  34 days  None                 1               0
5     28       250      341  278.260010  333.670013  ... 2023-07-28 133 days  None                 1               0
6     28       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
7     27       394      524  330.570007  404.029999  ... 2024-04-19 190 days  None                 1               0
8     26       543      585  421.799988  444.339996  ... 2024-07-18  63 days  None                 1               0
9     26       626      642  430.600006  410.899994  ... 2024-10-08  22 days  None                 1               0
10    25       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
11    24       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[12 rows x 15 columns]"
4,Naive Bayes,0.8200270635994588,"[[320   3]
 [130 286]]",2022-03-18,2025-02-27,1077 days,43.978349120433016,9208.000091552725,10805.521026611323,-7.919999084472747,30.656062426799153,-2.7744689628205865,14.188952034082908,-1.912134795016529,-0.19553727126260684,-0.2619557350340299,-0.1611746339847294,-16.909455000122666,0.2932358301760062,-17.21405468234819,-7.091743208341758,443 days,118 days,36,36.11111111111111,9.450282496652784,-6.203405337846801,-0.23945167051281357,42 days,12 days,0.8641810249120471,-0.17720864036078016,-0.3983706724850127,-0.07806296624048298,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9208.000092     0.147843              NaT
2025-02-24   9208.000092     0.147843              NaT
2025-02-25   9208.000092     0.147843              NaT
2025-02-26   9208.000092     0.147843              NaT
2025-02-27   9208.000092     0.147843         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       14  313.910004  296.660004  ... 2022-04-07   9 days  None                 1               0
1     34        91      108  277.700012  276.440002  ... 2022-08-23  25 days  None                 1               0
2     40       153      154  231.169998  231.039993  ... 2022-10-27   1 days  None                 0               0
3     38       172      177  243.589996  240.570007  ... 2022-11-30   8 days  None                 1               1
4     36       178      183  253.869995  244.839996  ... 2022-12-08   7 days  None                 1               0
5     34       186      189  261.690002  248.550003  ... 2022-12-16   3 days  None                 1               0
6     34       216      232  248.990005  254.479996  ... 2023-02-21  25 days  None                 1               0
7     31       250      276  278.260010  279.510010  ... 2023-04-25  39 days  None                 1               0
8     29       278      307  295.970001  323.940002  ... 2023-06-08  42 days  None                 1               1
9     29       308      309  324.989990  328.579987  ... 2023-06-12   3 days  None                 0               1
10    28       310      316  334.470001  334.119995  ... 2023-06-22   9 days  None                 1               1
11    28       317      318  334.359985  333.720001  ... 2023-06-26   3 days  None                 0               0
12    28       323      327  339.190002  334.600006  ... 2023-07-10   7 days  None                 1               0
13    27       331      337  347.589996  345.850006  ... 2023-07-24  10 days  None                 1               1
14    27       338      340  347.109985  340.480011  ... 2023-07-27   2 days  None                 1               0
15    27       371      376  337.239990  327.799988  ... 2023-09-18   7 days  None                 1               0
16    27       394      396  330.570007  331.049988  ... 2023-10-16   4 days  None                 1               1
17    27       397      401  329.589996  325.470001  ... 2023-10-23   6 days  None                 1               1
18    26       402      405  331.299988  330.429993  ... 2023-10-27   3 days  None                 1               0
19    26       407      433  338.850006  368.230011  ... 2023-12-07  37 days  None                 1               0
20    26       435      436  368.480011  370.850006  ... 2023-12-12   1 days  None                 0               1
21    25       437      439  376.019989  366.850006  ... 2023-12-15   2 days  None                 1               0
22    25       446      450  373.690002  369.010010  ... 2024-01-03   7 days  None                 1               0
23    24       455      481  376.369995  407.959991  ... 2024-02-16  37 days  None                 1               0
24    24       485      487  415.670013  407.989990  ... 2024-02-27   4 days  None                 1               0
25    24       490      494  411.269989  406.119995  ... 2024-03-07   6 days  None                 1               0
26    23       498      512  418.100006  419.730011  ... 2024-04-03  21 days  None                 1               0
27    23       515      518  425.170013  425.820007  ... 2024-04-11   3 days  None                 1               1
28    23       519      520  424.049988  426.600006  ... 2024-04-15   3 days  None                 0               0
29    23       543      553  421.799988  416.750000  ... 2024-05-31  15 days  None                 1               0
30    23       560      581  425.480011  454.329987  ... 2024-07-12  31 days  None                 1               0
31    24       626      638  430.600006  422.579987  ... 2024-10-02  16 days  None                 1               0
32    23       658      659  437.440002  415.359985  ... 2024-10-31   1 days  None                 0               0
33    22       681      695  429.839996  436.739990  ... 2024-12-23  20 days  None                 1               0
34    22       714      717  442.000000  434.600006  ... 2025-01-28   5 days  None                 1               1
35    21       718      720  446.690002  418.980011  ... 2025-01-31   2 days  None                 1               0

[36 rows x 15 columns]"
5,Gradient Boosting,0.9336941813261164,"[[314   9]
 [ 40 376]]",2022-03-18,2025-02-27,1077 days,55.61569688768606,9373.750473022463,10879.51109313965,-6.262495269775373,30.656062426799153,-2.181178218564861,18.031950420435326,-1.5018208090733731,-0.12096185757548257,-0.16629707349873413,-0.07077795823444577,-20.511298494451175,0.4647956096351002,-30.817196101361098,-8.370245314580607,660 days,152 days,26,38.46153846153847,21.9015616336528,-7.858944646532839,-0.2548355086813725,146 days,22 days,0.9644493964981442,-0.07583605094008983,-0.23283340808932534,-0.05563979155193738,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9373.750473     0.138403              NaT
2025-02-24   9373.750473     0.138403              NaT
2025-02-25   9373.750473     0.138403              NaT
2025-02-26   9373.750473     0.138403              NaT
2025-02-27   9373.750473     0.138403         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     32        19       20  288.089996  278.910004  ... 2022-04-18   4 days  None                 0               0
2     30        23       24  288.579987  281.679993  ... 2022-04-22   1 days  None                 0               0
3     32        56       57  271.709991  267.779999  ... 2022-06-09   1 days  None                 0               0
4     32        76       79  264.790009  250.190002  ... 2022-07-13   5 days  None                 1               0
5     31        84       89  259.899994  261.160004  ... 2022-07-27   7 days  None                 1               1
6     30        90      110  269.750000  277.329987  ... 2022-08-25  28 days  None                 1               1
7     30       111      112  279.079987  265.850006  ... 2022-08-29   3 days  None                 0               0
8     32       152      154  247.259995  231.039993  ... 2022-10-27   2 days  None                 1               0
9     31       157      158  234.600006  229.460007  ... 2022-11-02   1 days  None                 0               0
10    30       165      194  242.990005  236.110001  ... 2022-12-23  42 days  None                 1               0
11    28       216      233  248.990005  254.089996  ... 2023-02-22  26 days  None                 1               0
12    26       250      277  278.260010  296.700012  ... 2023-04-26  40 days  None                 1               1
13    26       278      329  295.970001  336.600006  ... 2023-07-12  76 days  None                 1               1
14    25       330      340  339.559998  340.480011  ... 2023-07-27  14 days  None                 1               0
15    26       371      372  337.239990  335.820007  ... 2023-09-12   1 days  None                 0               1
16    26       373      379  331.309998  319.260010  ... 2023-09-21   8 days  None                 1               0
17    25       394      493  330.570007  402.970001  ... 2024-03-06 146 days  None                 1               1
18    25       494      497  406.119995  407.619995  ... 2024-03-12   5 days  None                 1               1
19    24       498      514  418.100006  420.010010  ... 2024-04-05  23 days  None                 1               1
20    24       515      523  425.170013  410.630005  ... 2024-04-18  10 days  None                 1               0
21    23       543      554  421.799988  415.529999  ... 2024-06-03  18 days  None                 1               0
22    23       557      585  424.010010  444.339996  ... 2024-07-18  42 days  None                 1               0
23    24       626      638  430.600006  422.579987  ... 2024-10-02  16 days  None                 1               0
24    23       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
25    22       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[26 rows x 15 columns]"
6,K-Nearest Neighbors,0.7077131258457375,"[[320   3]
 [213 203]]",2022-03-18,2025-02-27,1077 days,29.36400541271989,10280.658660888672,10539.658294677734,2.8065866088867186,30.656062426799153,0.9483341892086328,14.87187121951182,0.6497496602765107,0.0637669715673992,0.09475686046578957,0.04195739029561282,-6.290644149392655,0.2967514428835024,-22.602315885880852,-5.622037083436818,601 days,179 days,11,45.45454545454545,21.89678377683586,-6.559897104686996,0.24362368529116107,108 days,28 days,1.2354393612366414,0.49895014923348113,0.12887013274143694,0.052542060046405714,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10280.658661     0.024574              NaT
2025-02-24  10280.658661     0.024574              NaT
2025-02-25  10280.658661     0.024574              NaT
2025-02-26  10280.658661     0.024574              NaT
2025-02-27  10280.658661     0.024574         384 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         5       17  305.230011  289.239990  ... 2022-04-12  18 days  None                 1               0
1     35        76       79  264.790009  250.190002  ... 2022-07-13   5 days  None                 1               0
2     33        90      112  269.750000  265.850006  ... 2022-08-29  32 days  None                 1               0
3     35       152      154  247.259995  231.039993  ... 2022-10-27   2 days  None                 1               0
4     34       166      191  241.990005  239.399994  ... 2022-12-20  36 days  None                 1               0
5     32       216      235  248.990005  249.960007  ... 2023-02-24  28 days  None                 1               0
6     29       250      323  278.260010  339.190002  ... 2023-07-03 108 days  None                 1               0
7     27       334      336  361.750000  349.149994  ... 2023-07-21   2 days  None                 1               0
8     29       394      395  330.570007  332.380005  ... 2023-10-13   1 days  None                 0               0
9     27       411      440  353.450012  369.450012  ... 2023-12-18  42 days  None                 1               0
10    25       466      484  404.369995  410.190002  ... 2024-02-22  27 days  None                 1               0

[11 rows x 15 columns]"
7,Decision Tree,0.9445196211096076,"[[315   8]
 [ 33 383]]",2022-03-18,2025-02-27,1077 days,55.751014884979696,10117.13943481445,11867.980010986324,1.1713943481444948,30.656062426799153,0.397915207573174,18.453020729702104,0.2728654109102502,0.021563689403582963,0.03062724685294589,0.015752441387190907,-13.178762643507703,0.4681017670132178,-25.260542019647737,-4.7874814797524,476 days,70 days,21,38.095238095238095,23.30822097765184,-7.858944646532839,0.0647473083210448,152 days,28 days,1.1276126934872206,0.30419380961871406,0.03968298178118246,0.009237718809642081,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10117.139435     0.147526              NaT
2025-02-24  10117.139435     0.147526              NaT
2025-02-25  10117.139435     0.147526              NaT
2025-02-26  10117.139435     0.147526              NaT
2025-02-27  10117.139435     0.147526         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     34        76       79  264.790009  250.190002  ... 2022-07-13   5 days  None                 1               1
2     34        80       81  250.570007  255.720001  ... 2022-07-15   1 days  None                 0               0
3     34        84       89  259.899994  261.160004  ... 2022-07-27   7 days  None                 1               1
4     33        90      110  269.750000  277.329987  ... 2022-08-25  28 days  None                 1               1
5     32       111      112  279.079987  265.850006  ... 2022-08-29   3 days  None                 0               0
6     35       152      154  247.259995  231.039993  ... 2022-10-27   2 days  None                 1               0
7     35       156      159  233.759995  220.089996  ... 2022-11-03   3 days  None                 1               0
8     31       165      192  242.990005  241.690002  ... 2022-12-21  40 days  None                 1               0
9     30       216      234  248.990005  255.559998  ... 2023-02-23  27 days  None                 1               0
10    28       250      277  278.260010  296.700012  ... 2023-04-26  40 days  None                 1               1
11    28       278      329  295.970001  336.600006  ... 2023-07-12  76 days  None                 1               1
12    28       330      341  339.559998  333.670013  ... 2023-07-28  15 days  None                 1               0
13    27       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
14    26       394      497  330.570007  407.619995  ... 2024-03-12 152 days  None                 1               1
15    26       498      522  418.100006  417.250000  ... 2024-04-17  35 days  None                 1               0
16    25       543      556  421.799988  417.809998  ... 2024-06-05  20 days  None                 1               1
17    25       557      585  424.010010  444.339996  ... 2024-07-18  42 days  None                 1               0
18    26       626      640  430.600006  418.239990  ... 2024-10-04  18 days  None                 1               0
19    25       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
20    24       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[21 rows x 15 columns]"
8,AdaBoost,0.9580514208389715,"[[310  13]
 [ 18 398]]",2022-03-18,2025-02-27,1077 days,57.91610284167794,9031.260025024407,11479.270309448237,-9.687399749755931,30.656062426799153,-3.4149016712842095,18.349995911918253,-2.35593465787286,-0.18609822518087013,-0.2498598276257876,-0.12266236302849165,-25.048581675343485,0.5010813754136603,-27.839849053706935,-5.818313704855436,661 days,88 days,17,23.52941176470588,24.218772358277498,-7.858944646532839,-0.619257990489186,189 days,36 days,0.9195421585832396,-0.26559623102618507,-0.31333058677329806,-0.054686762254479826,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9031.260025     0.213255              NaT
2025-02-24   9031.260025     0.213255              NaT
2025-02-25   9031.260025     0.213255              NaT
2025-02-26   9031.260025     0.213255              NaT
2025-02-27   9031.260025     0.213255         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     34        76       79  264.790009  250.190002  ... 2022-07-13   5 days  None                 1               0
2     34        81       89  255.720001  261.160004  ... 2022-07-27  12 days  None                 1               1
3     33        90      112  269.750000  265.850006  ... 2022-08-29  32 days  None                 1               0
4     35       152      154  247.259995  231.039993  ... 2022-10-27   2 days  None                 1               0
5     35       156      159  233.759995  220.089996  ... 2022-11-03   3 days  None                 1               0
6     31       165      194  242.990005  236.110001  ... 2022-12-23  42 days  None                 1               1
7     31       195      196  238.699997  236.889999  ... 2022-12-28   1 days  None                 0               0
8     30       216      239  248.990005  246.550003  ... 2023-03-02  34 days  None                 1               0
9     26       250      341  278.260010  333.670013  ... 2023-07-28 133 days  None                 1               0
10    26       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
11    25       394      523  330.570007  410.630005  ... 2024-04-18 189 days  None                 1               0
12    24       543      585  421.799988  444.339996  ... 2024-07-18  63 days  None                 1               0
13    25       626      642  430.600006  410.899994  ... 2024-10-08  22 days  None                 1               0
14    23       658      660  437.440002  409.010010  ... 2024-11-01   2 days  None                 1               0
15    22       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
16    21       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[17 rows x 15 columns]"
9,SGD Classifier,0.9648173207036536,"[[312  11]
 [ 15 401]]",2022-03-18,2025-02-27,1077 days,57.64546684709067,10260.889480590817,12245.489974975582,2.6088948059081667,30.656062426799153,0.8820975390144703,19.289415716087937,0.6044301337778224,0.045729614209038746,0.06643805865161798,0.03754767791657775,-12.722526036534665,0.5001105696157603,-23.492732119794113,-4.701462981868023,337 days,53 days,14,42.857142857142854,19.913031595442177,-10.988432731763309,0.1838225068760968,133 days,43 days,1.1727147428021154,0.49545268990964786,0.09337358907638327,0.026616622408805413,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10000.000000     0.000000              NaT
2022-03-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10260.889481     0.162068              NaT
2025-02-24  10260.889481     0.162068              NaT
2025-02-25  10260.889481     0.162068              NaT
2025-02-26  10260.889481     0.162068              NaT
2025-02-27  10260.889481     0.162068         237 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     31         7       17  313.910004  289.239990  ... 2022-04-12  14 days  None                 1               0
1     34        76      112  264.790009  265.850006  ... 2022-08-29  52 days  None                 1               0
2     37       152      159  247.259995  220.089996  ... 2022-11-03   9 days  None                 1               0
3     34       165      196  242.990005  236.889999  ... 2022-12-28  47 days  None                 1               0
4     32       216      239  248.990005  246.550003  ... 2023-03-02  34 days  None                 1               0
5     28       250      341  278.260010  333.670013  ... 2023-07-28 133 days  None                 1               0
6     28       371      379  337.239990  319.260010  ... 2023-09-21  10 days  None                 1               0
7     27       394      452  330.570007  368.970001  ... 2024-01-05  85 days  None                 1               0
8     27       454      494  372.010010  406.119995  ... 2024-03-07  58 days  None                 1               1
9     26       495      523  407.959991  410.630005  ... 2024-04-18  41 days  None                 1               0
10    26       543      585  421.799988  444.339996  ... 2024-07-18  63 days  None                 1               0
11    27       626      642  430.600006  410.899994  ... 2024-10-08  22 days  None                 1               0
12    25       683      699  437.920013  426.059998  ... 2024-12-30  25 days  None                 1               0
13    24       714      720  442.000000  418.980011  ... 2025-01-31   8 days  None                 1               0

[14 rows x 15 columns]"
