,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.9675236806495264,"[[399  15]
 [  9 316]]",2022-03-18,2025-02-27,1077 days,46.68470906630582,18988.056594848633,25131.655715942383,89.88056594848632,-6.576165912297093,24.440639218140458,51.431596216539575,16.18760158311481,0.4752067020288346,0.9400212879072743,0.7738438045068918,92.72815019910264,0.4330158771224869,-31.583426882527675,-12.723988164868235,350 days,81 days,15,33.33333333333333,68.35279229690154,-17.562903290069944,4.384176303329013,90 days,33 days,2.29146296325651,6.799071610372093,0.7367128854178246,0.14841473364693328,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10682.453125     0.000000              NaT
2022-03-23  10737.173828     0.000000              NaT
2022-03-24  10895.146484     0.000000              NaT
...                  ...          ...              ...
2025-02-21  18988.056595     0.244457              NaT
2025-02-24  18988.056595     0.244457              NaT
2025-02-25  18988.056595     0.244457              NaT
2025-02-26  18988.056595     0.244457              NaT
2025-02-27  18988.056595     0.244457          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         2       27  310.000000  299.526672  ... 2022-04-27  36 days  None                 1               0
1     39        76       78  242.333328  236.846664  ... 2022-07-12   4 days  None                 1               0
2     37        85      117  255.106674  272.679993  ... 2022-09-06  47 days  None                 1               0
3     32       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
4     62       213      244  143.000000  180.250000  ... 2023-03-09  44 days  None                 1               0
5     56       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
6     52       294      336  177.169998  268.000000  ... 2023-07-21  63 days  None                 1               0
7     55       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
8     55       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
9     65       491      492  198.729996  183.050003  ... 2024-03-05   1 days  None                 0               0
10    71       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
11    66       620      621  232.600006  216.199997  ... 2024-09-09   3 days  None                 0               0
12    61       629      646  234.000000  220.130005  ... 2024-10-14  25 days  None                 1               0
13    52       655      695  256.010010  431.000000  ... 2024-12-23  59 days  None                 1               0
14    48       697      701  465.160004  390.100006  ... 2025-01-02   7 days  None                 1               0

[15 rows x 15 columns]"
1,Random Forest,0.9566982408660352,"[[402  12]
 [ 20 305]]",2022-03-18,2025-02-27,1077 days,44.51962110960758,24048.099548339844,24048.099548339844,140.48099548339843,-6.576165912297093,34.88046520814392,52.70173073843629,22.790997965668105,0.6618466740923366,1.4535000706184973,1.0502497785750533,143.0217926680597,0.3863645197743721,-33.211590156646984,-12.18505444717396,349 days,82 days,12,41.66666666666667,85.89116665093167,-17.562903290069944,7.709784868010816,90 days,39 days,3.3910930100158057,10.911913673811176,1.1412537002415588,0.29500474708680646,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000          0.0              NaT
2022-03-21  10000.000000          0.0              NaT
2022-03-22  10000.000000          0.0              NaT
2022-03-23  10191.700439          0.0              NaT
2022-03-24  10339.799805          0.0              NaT
...                  ...          ...              ...
2025-02-21  24048.099548          0.0              NaT
2025-02-24  24048.099548          0.0              NaT
2025-02-25  24048.099548          0.0              NaT
2025-02-26  24048.099548          0.0              NaT
2025-02-27  24048.099548          0.0              NaT

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       27  326.646667  299.526672  ... 2022-04-27  35 days  None                 1               0
1     33        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
2     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
3     56       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
4     49       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
5     44       295      336  180.699997  268.000000  ... 2023-07-21  60 days  None                 1               0
6     47       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
7     47       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
8     65       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
9     62       625      627  228.000000  229.449997  ... 2024-09-17   4 days  None                 1               0
10    59       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
11    50       655      691  256.010010  475.899994  ... 2024-12-17  53 days  None                 1               0

[12 rows x 15 columns]"
2,XGBoost,0.9702300405953992,"[[403  11]
 [ 11 314]]",2022-03-18,2025-02-27,1077 days,45.46684709066306,19689.59034729004,24177.589309692383,96.89590347290039,-6.576165912297093,25.98971867936193,50.53991905062627,17.178103731295423,0.5142413990281188,1.0418719494900488,0.7825496628369157,99.56812910796701,0.4063500937635553,-33.211590156646984,-12.71192090468336,349 days,81 days,11,36.36363636363637,52.37685685049929,-17.562903290069944,6.4358876393527,90 days,44 days,2.7674895921050204,8.799335519228302,1.0978683818383412,0.22788442127974726,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10191.700439     0.000000              NaT
2022-03-24  10339.799805     0.000000              NaT
...                  ...          ...              ...
2025-02-21  19689.590347     0.185626              NaT
2025-02-24  19689.590347     0.185626              NaT
2025-02-25  19689.590347     0.185626              NaT
2025-02-26  19689.590347     0.185626              NaT
2025-02-27  19689.590347     0.185626          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       27  326.646667  299.526672  ... 2022-04-27  35 days  None                 1               0
1     33        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
2     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
3     56       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
4     49       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
5     44       295      336  180.699997  268.000000  ... 2023-07-21  60 days  None                 1               0
6     47       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
7     47       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
8     65       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
9     58       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
10    50       655      701  256.010010  390.100006  ... 2025-01-02  69 days  None                 1               0

[11 rows x 15 columns]"
3,SVM,0.9702300405953992,"[[403  11]
 [ 11 314]]",2022-03-18,2025-02-27,1077 days,45.46684709066306,19689.59034729004,24177.589309692383,96.89590347290039,-6.576165912297093,25.98971867936193,50.53991905062627,17.178103731295423,0.5142413990281188,1.0418719494900488,0.7825496628369157,99.56812910796701,0.4063500937635553,-33.211590156646984,-12.71192090468336,349 days,81 days,11,36.36363636363637,52.37685685049929,-17.562903290069944,6.4358876393527,90 days,44 days,2.7674895921050204,8.799335519228302,1.0978683818383412,0.22788442127974726,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10191.700439     0.000000              NaT
2022-03-24  10339.799805     0.000000              NaT
...                  ...          ...              ...
2025-02-21  19689.590347     0.185626              NaT
2025-02-24  19689.590347     0.185626              NaT
2025-02-25  19689.590347     0.185626              NaT
2025-02-26  19689.590347     0.185626              NaT
2025-02-27  19689.590347     0.185626          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       27  326.646667  299.526672  ... 2022-04-27  35 days  None                 1               0
1     33        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
2     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
3     56       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
4     49       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
5     44       295      336  180.699997  268.000000  ... 2023-07-21  60 days  None                 1               0
6     47       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
7     47       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
8     65       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
9     58       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
10    50       655      701  256.010010  390.100006  ... 2025-01-02  69 days  None                 1               0

[11 rows x 15 columns]"
4,Naive Bayes,0.8985115020297699,"[[365  49]
 [ 26 299]]",2022-03-18,2025-02-27,1077 days,50.3382949932341,17493.50895690918,23553.41798400879,74.9350895690918,-6.576165912297093,21.010028261745873,51.343439759065014,13.9801286411539,0.4092057010659559,0.7935619307610206,0.658194152099888,77.86745146986448,0.44590753029653707,-31.920715482986207,-13.217166615726297,357 days,81 days,25,36.0,52.37685685049929,-9.606948168118246,2.266078323515286,69 days,21 days,1.9610757906727732,3.3312110283471688,0.7925738295323203,0.14614919668919174,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10682.453125     0.000000              NaT
2022-03-23  10737.173828     0.000000              NaT
2022-03-24  10895.146484     0.000000              NaT
...                  ...          ...              ...
2025-02-21  17493.508957     0.257284              NaT
2025-02-24  17493.508957     0.257284              NaT
2025-02-25  17493.508957     0.257284              NaT
2025-02-26  17493.508957     0.257284              NaT
2025-02-27  17493.508957     0.257284          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         2       17  310.000000  332.546661  ... 2022-04-12  21 days  None                 1               1
1     32        18       27  327.026672  299.526672  ... 2022-04-27  14 days  None                 1               0
2     40        69       70  244.483337  230.500000  ... 2022-06-29   1 days  None                 0               0
3     36        77       78  252.103333  236.846664  ... 2022-07-12   1 days  None                 0               0
4     35        83      112  245.000000  282.829987  ... 2022-08-29  41 days  None                 1               0
5     33       121      131  300.720001  271.829987  ... 2022-09-26  14 days  None                 1               0
6     63       213      244  143.000000  180.250000  ... 2023-03-09  44 days  None                 1               0
7     59       255      256  191.649994  194.419998  ... 2023-03-27   3 days  None                 0               1
8     60       257      265  192.000000  179.940002  ... 2023-04-10  13 days  None                 1               0
9     61       289      290  176.070007  167.660004  ... 2023-05-15   3 days  None                 0               0
10    59       293      337  174.220001  255.850006  ... 2023-07-24  67 days  None                 1               0
11    59       364      381  254.199997  243.380005  ... 2023-09-25  26 days  None                 1               0
12    55       389      391  260.000000  255.309998  ... 2023-10-09   4 days  None                 1               1
13    55       392      396  257.750000  250.050003  ... 2023-10-16   6 days  None                 1               0
14    57       418      438  239.289993  241.220001  ... 2023-12-14  29 days  None                 1               1
15    55       439      452  251.210007  236.860001  ... 2024-01-05  21 days  None                 1               0
16    65       488      492  200.419998  183.050003  ... 2024-03-05   6 days  None                 1               0
17    71       529      560  168.850006  173.919998  ... 2024-06-11  46 days  None                 1               0
18    66       563      590  185.800003  216.800003  ... 2024-07-25  41 days  None                 1               0
19    64       608      611  224.880005  214.460007  ... 2024-08-23   3 days  None                 1               0
20    59       620      621  232.600006  216.199997  ... 2024-09-09   3 days  None                 0               0
21    57       623      646  224.550003  220.130005  ... 2024-10-14  33 days  None                 1               0
22    49       655      701  256.010010  390.100006  ... 2025-01-02  69 days  None                 1               0
23    45       710      711  423.489990  421.500000  ... 2025-01-17   1 days  None                 0               1
24    44       712      717  432.640015  396.910004  ... 2025-01-28   7 days  None                 1               0

[25 rows x 15 columns]"
5,Gradient Boosting,0.952638700947226,"[[394  20]
 [ 15 310]]",2022-03-18,2025-02-27,1077 days,46.9553450608931,18570.613357543945,19717.792556762695,85.70613357543945,-6.576165912297093,23.50089768635568,50.857048418414884,15.584832803606652,0.46209716090889413,0.904925607976186,0.5181096673942104,88.5020408305907,0.42515765150070917,-45.3589252726194,-15.183852175775142,820 days,176 days,18,22.22222222222222,76.508725301993,-17.562903290069944,3.4893301394085086,90 days,27 days,2.236182668656954,5.683774683123996,0.8720986595368246,0.11669681591997474,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000      0.00000              NaT
2022-03-21  10000.000000      0.00000              NaT
2022-03-22  10682.453125      0.00000              NaT
2022-03-23  10737.173828      0.00000              NaT
2022-03-24  10895.146484      0.00000              NaT
...                  ...          ...              ...
2025-02-21  18570.613358      0.05818              NaT
2025-02-24  18570.613358      0.05818              NaT
2025-02-25  18570.613358      0.05818              NaT
2025-02-26  18570.613358      0.05818              NaT
2025-02-27  18570.613358      0.05818          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         2       27  310.000000  299.526672  ... 2022-04-27  36 days  None                 1               0
1     39        69       70  244.483337  230.500000  ... 2022-06-29   1 days  None                 0               0
2     36        77       78  252.103333  236.846664  ... 2022-07-12   1 days  None                 0               0
3     31        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
4     27       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
5     33       156      159  226.190002  211.360001  ... 2022-11-03   3 days  None                 1               0
6     37       180      181  189.440002  181.220001  ... 2022-12-06   1 days  None                 0               0
7     49       212      245  135.869995  175.130005  ... 2023-03-10  46 days  None                 1               0
8     43       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
9     40       294      336  177.169998  268.000000  ... 2023-07-21  63 days  None                 1               0
10    42       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
11    42       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
12    50       482      483  196.130005  193.360001  ... 2024-02-21   1 days  None                 0               0
13    48       489      490  204.179993  200.520004  ... 2024-03-01   1 days  None                 0               0
14    57       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
15    53       620      621  232.600006  216.199997  ... 2024-09-09   3 days  None                 0               0
16    47       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
17    41       655      693  256.010010  451.880005  ... 2024-12-19  55 days  None                 1               0

[18 rows x 15 columns]"
6,K-Nearest Neighbors,0.8741542625169147,"[[359  55]
 [ 38 287]]",2022-03-18,2025-02-27,1077 days,48.714479025710425,17326.665344238285,20465.79425048829,73.26665344238285,-6.576165912297093,20.615225658770452,47.73888548862399,13.724835514531875,0.4318329899780125,0.8328549762272426,0.6086972914432538,75.91904148652318,0.4033335045851733,-33.867779516302186,-13.826413044506666,353 days,81 days,18,44.44444444444444,36.93967964986693,-17.562903290069944,3.118331992581669,98 days,28 days,2.2897755630548855,4.029450211990035,0.9467292837386052,0.211682198261096,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10191.700439     0.000000              NaT
2022-03-24  10339.799805     0.000000              NaT
...                  ...          ...              ...
2025-02-21  17326.665344     0.153384              NaT
2025-02-24  17326.665344     0.153384              NaT
2025-02-25  17326.665344     0.153384              NaT
2025-02-26  17326.665344     0.153384              NaT
2025-02-27  17326.665344     0.153384          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       15  326.646667  347.736664  ... 2022-04-08  16 days  None                 1               0
1     41        85      117  255.106674  272.679993  ... 2022-09-06  47 days  None                 1               0
2     38       120      132  291.670013  283.839996  ... 2022-09-27  18 days  None                 1               0
3     77       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
4     67       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
5     61       295      348  180.699997  247.449997  ... 2023-08-08  78 days  None                 1               0
6     59       365      367  255.979996  245.000000  ... 2023-09-05   5 days  None                 1               1
7     57       368      400  255.139999  217.009995  ... 2023-10-20  44 days  None                 1               0
8     51       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
9     70       518      519  172.550003  172.339996  ... 2024-04-12   1 days  None                 0               0
10    72       529      530  168.850006  188.419998  ... 2024-04-29   3 days  None                 0               1
11    72       531      598  186.979996  200.750000  ... 2024-08-06  98 days  None                 1               0
12    60       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
13    52       655      677  256.010010  341.000000  ... 2024-11-26  32 days  None                 1               0
14    44       685      686  397.609985  392.679993  ... 2024-12-10   1 days  None                 0               1
15    42       687      694  409.700012  425.510010  ... 2024-12-20   9 days  None                 1               0
16    47       721      722  386.679993  382.630005  ... 2025-02-04   1 days  None                 0               1
17    46       723      724  387.510010  373.029999  ... 2025-02-06   1 days  None                 0               0

[18 rows x 15 columns]"
7,Decision Tree,0.9512855209742895,"[[396  18]
 [ 18 307]]",2022-03-18,2025-02-27,1077 days,46.14343707713126,22095.64013671875,22723.559448242188,120.95640136718751,-6.576165912297093,31.04154729517734,52.75513786112508,20.382119986388147,0.5884080405001019,1.23895949282389,0.8778669746350357,123.63901582475872,0.40792986268105846,-35.36019487244357,-12.227722329165955,442 days,117 days,17,29.411764705882355,82.21943760209875,-17.562903290069944,4.783743290965825,90 days,29 days,2.806459751242439,7.1554328998126335,1.0369528172706868,0.18375796322349888,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10682.453125     0.000000              NaT
2022-03-23  10737.173828     0.000000              NaT
2022-03-24  10895.146484     0.000000              NaT
...                  ...          ...              ...
2025-02-21  22095.640137     0.027633              NaT
2025-02-24  22095.640137     0.027633              NaT
2025-02-25  22095.640137     0.027633              NaT
2025-02-26  22095.640137     0.027633              NaT
2025-02-27  22095.640137     0.027633          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     32         2       27  310.000000  299.526672  ... 2022-04-27  36 days  None                 1               0
1     38        77       78  252.103333  236.846664  ... 2022-07-12   1 days  None                 0               0
2     32        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
3     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
4     55       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
5     48       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
6     46       293      336  174.220001  268.000000  ... 2023-07-21  64 days  None                 1               0
7     48       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
8     48       418      453  239.289993  236.139999  ... 2024-01-08  54 days  None                 1               1
9     48       454      455  238.110001  235.100006  ... 2024-01-10   1 days  None                 0               0
10    55       487      488  204.039993  200.419998  ... 2024-02-28   1 days  None                 0               1
11    54       489      490  204.179993  200.520004  ... 2024-03-01   1 days  None                 0               0
12    65       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
13    60       620      621  232.600006  216.199997  ... 2024-09-09   3 days  None                 0               0
14    58       624      626  224.660004  229.300003  ... 2024-09-16   4 days  None                 1               0
15    55       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
16    47       655      692  256.010010  466.500000  ... 2024-12-18  54 days  None                 1               0

[17 rows x 15 columns]"
8,AdaBoost,0.9702300405953992,"[[403  11]
 [ 11 314]]",2022-03-18,2025-02-27,1077 days,45.46684709066306,19689.59034729004,24177.589309692383,96.89590347290039,-6.576165912297093,25.98971867936193,50.53991905062627,17.178103731295423,0.5142413990281188,1.0418719494900488,0.7825496628369157,99.56812910796701,0.4063500937635553,-33.211590156646984,-12.71192090468336,349 days,81 days,11,36.36363636363637,52.37685685049929,-17.562903290069944,6.4358876393527,90 days,44 days,2.7674895921050204,8.799335519228302,1.0978683818383412,0.22788442127974726,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10191.700439     0.000000              NaT
2022-03-24  10339.799805     0.000000              NaT
...                  ...          ...              ...
2025-02-21  19689.590347     0.185626              NaT
2025-02-24  19689.590347     0.185626              NaT
2025-02-25  19689.590347     0.185626              NaT
2025-02-26  19689.590347     0.185626              NaT
2025-02-27  19689.590347     0.185626          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       27  326.646667  299.526672  ... 2022-04-27  35 days  None                 1               0
1     33        86      117  276.220001  272.679993  ... 2022-09-06  46 days  None                 1               0
2     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
3     56       213      245  143.000000  175.130005  ... 2023-03-10  45 days  None                 1               0
4     49       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
5     44       295      336  180.699997  268.000000  ... 2023-07-21  60 days  None                 1               0
6     47       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
7     47       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
8     65       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
9     58       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
10    50       655      701  256.010010  390.100006  ... 2025-01-02  69 days  None                 1               0

[11 rows x 15 columns]"
9,SGD Classifier,0.9648173207036536,"[[405   9]
 [ 17 308]]",2022-03-18,2025-02-27,1077 days,44.79025710419486,22410.439224243164,25629.737686157227,124.10439224243164,-6.576165912297093,31.675219152803557,52.30575387643187,20.781252547736283,0.605578101935663,1.2894320190270245,1.0158457806337315,126.72069901732927,0.3978468319975427,-31.181129809923604,-11.295913950516164,349 days,75 days,14,42.857142857142854,68.35279229690154,-17.562903290069944,5.951953421046308,90 days,34 days,2.9147923460164398,8.345760512882519,1.1084303513117317,0.2746930177132522,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10000.000000     0.000000              NaT
2022-03-23  10191.700439     0.000000              NaT
2022-03-24  10339.799805     0.000000              NaT
...                  ...          ...              ...
2025-02-21  22410.439224     0.125608              NaT
2025-02-24  22410.439224     0.125608              NaT
2025-02-25  22410.439224     0.125608              NaT
2025-02-26  22410.439224     0.125608              NaT
2025-02-27  22410.439224     0.125608          72 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     30         3       17  326.646667  332.546661  ... 2022-04-12  20 days  None                 1               0
1     30        19       27  333.096680  299.526672  ... 2022-04-27  13 days  None                 1               0
2     33        86      114  276.220001  280.619995  ... 2022-08-31  40 days  None                 1               0
3     33       116      117  281.070007  272.679993  ... 2022-09-06   4 days  None                 0               0
4     29       127      131  306.910004  271.829987  ... 2022-09-26   6 days  None                 1               0
5     56       213      243  143.000000  185.039993  ... 2023-03-08  43 days  None                 1               0
6     51       261      274  199.910004  164.800003  ... 2023-04-21  18 days  None                 1               0
7     47       295      336  180.699997  268.000000  ... 2023-07-21  60 days  None                 1               0
8     49       364      384  254.199997  240.020004  ... 2023-09-28  29 days  None                 1               0
9     50       418      455  239.289993  235.100006  ... 2024-01-10  56 days  None                 1               0
10    69       529      590  168.850006  216.800003  ... 2024-07-25  90 days  None                 1               0
11    62       630      646  241.520004  220.130005  ... 2024-10-14  24 days  None                 1               0
12    53       655      695  256.010010  431.000000  ... 2024-12-23  59 days  None                 1               1
13    52       696      700  435.899994  423.790009  ... 2024-12-31   7 days  None                 1               0

[14 rows x 15 columns]"
