,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.9661705006765899,"[[266  11]
 [ 14 448]]",2022-03-18,2025-02-27,1077 days,64.27604871447903,15481.499328613278,16441.59954833984,54.814993286132776,29.450761957672412,16.071740321134918,28.93983275680166,10.76768364476466,0.5553501451164266,1.0081497628631813,0.510326418941794,41.7285477345829,0.4443499821959833,-31.49305958813785,-4.25419947817987,427 days,34 days,17,58.82352941176471,30.413144828166573,-14.37657862867896,2.611930945530627,127 days,40 days,2.426045910462157,3.0393088283647884,1.3445956121570555,0.34233016959192764,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15481.499329     0.058395              NaT
2025-02-24  15481.499329     0.058395              NaT
2025-02-25  15481.499329     0.058395              NaT
2025-02-26  15481.499329     0.058395              NaT
2025-02-27  15481.499329     0.058395         106 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     77        52       60  121.683998  104.190002  ... 2022-06-14  12 days  None                 1               0
2     69        68       69  117.089996  113.500000  ... 2022-06-28   1 days  None                 0               0
3     68        76       78  114.599998  112.160004  ... 2022-07-12   4 days  None                 1               0
4     62        85      112  123.199997  129.899994  ... 2022-08-29  39 days  None                 1               0
5     89       205      226   90.930000   97.559998  ... 2023-02-10  30 days  None                 1               0
6     86       253      340  100.449997  131.000000  ... 2023-07-27 127 days  None                 1               1
7     87       341      380  129.690002  131.110001  ... 2023-09-22  56 days  None                 1               0
8     86       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
9     80       457      524  155.389999  178.740005  ... 2024-04-19  98 days  None                 1               0
10    76       534      554  186.990005  177.699997  ... 2024-06-03  31 days  None                 1               1
11    76       555      585  177.639999  189.589996  ... 2024-07-18  44 days  None                 1               0
12    80       610      611  181.380005  177.339996  ... 2024-08-23   1 days  None                 0               0
13    76       624      675  184.800003  198.250000  ... 2024-11-22  71 days  None                 1               0
14    69       683      701  218.029999  222.029999  ... 2025-01-02  28 days  None                 1               0
15    68       703      707  226.779999  218.059998  ... 2025-01-13   7 days  None                 1               1
16    67       708      731  220.440002  228.820007  ... 2025-02-18  35 days  None                 1               0

[17 rows x 15 columns]"
1,Random Forest,0.9133964817320703,"[[257  20]
 [ 44 418]]",2022-03-18,2025-02-27,1077 days,61.56968876860623,15374.308502197258,16133.968139648428,53.74308502197258,29.450761957672412,15.797064350679602,28.064327981586846,10.587756210776789,0.5628876758083835,1.0225327462346774,0.5380559834152933,41.276463431321396,0.42330387270008896,-29.359518038268504,-4.140295245059685,433 days,33 days,18,61.111111111111114,30.522652656631944,-16.11110708414487,2.4421296775739565,184 days,36 days,2.736512770231055,2.836564936680699,1.3959615935385163,0.3856051540096621,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15374.308502     0.047084              NaT
2025-02-24  15374.308502     0.047084              NaT
2025-02-25  15374.308502     0.047084              NaT
2025-02-26  15374.308502     0.047084              NaT
2025-02-27  15374.308502     0.047084          23 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     76        53       60  124.199997  104.190002  ... 2022-06-14  11 days  None                 1               0
2     64        85      112  123.199997  129.899994  ... 2022-08-29  39 days  None                 1               0
3     86       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
4     83       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
5     82       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
6     76       456      524  155.039993  178.740005  ... 2024-04-19  99 days  None                 1               0
7     73       534      547  186.990005  183.880005  ... 2024-05-22  19 days  None                 1               0
8     73       558      583  184.899994  195.589996  ... 2024-07-16  39 days  None                 1               0
9     80       607      615  177.639999  173.220001  ... 2024-08-29  10 days  None                 1               0
10    78       617      619  177.550003  175.000000  ... 2024-09-05   2 days  None                 1               1
11    77       620      621  177.240005  174.529999  ... 2024-09-09   3 days  None                 0               0
12    75       623      639  180.100006  183.050003  ... 2024-10-03  22 days  None                 1               0
13    73       645      655  186.630005  187.850006  ... 2024-10-25  14 days  None                 1               1
14    72       656      675  189.570007  198.250000  ... 2024-11-22  25 days  None                 1               0
15    69       678      679  206.979996  205.830002  ... 2024-11-29   2 days  None                 0               1
16    68       680      700  209.960007  222.970001  ... 2024-12-31  29 days  None                 1               0
17    66       712      726  228.899994  230.550003  ... 2025-02-10  20 days  None                 1               0

[18 rows x 15 columns]"
2,XGBoost,0.9742895805142084,"[[265  12]
 [  7 455]]",2022-03-18,2025-02-27,1077 days,64.68200270635994,15302.945945739742,16579.985862731926,53.02945945739742,29.450761957672412,15.613497658211738,28.634951615426218,10.467435549989123,0.5452601376075117,0.9851507011729764,0.5318036092370593,40.062797677377375,0.4402827267646301,-29.359518038268504,-4.1085142383272055,430 days,32 days,12,66.66666666666666,30.522652656631944,-16.11110708414487,3.639197461660193,184 days,57 days,3.0184584852636362,4.203205316452471,1.4026450000579185,0.45170980183604603,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15302.945946     0.077023              NaT
2025-02-24  15302.945946     0.077023              NaT
2025-02-25  15302.945946     0.077023              NaT
2025-02-26  15302.945946     0.077023              NaT
2025-02-27  15302.945946     0.077023          23 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     76        53       60  124.199997  104.190002  ... 2022-06-14  11 days  None                 1               0
2     64        85      113  123.199997  131.250000  ... 2022-08-30  40 days  None                 1               0
3     87       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
4     84       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
5     83       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
6     77       457      525  155.389999  176.940002  ... 2024-04-22 101 days  None                 1               0
7     73       534      585  186.990005  189.589996  ... 2024-07-18  76 days  None                 1               0
8     78       617      618  177.550003  174.479996  ... 2024-09-04   1 days  None                 0               0
9     77       620      621  177.240005  174.529999  ... 2024-09-09   3 days  None                 0               0
10    74       623      675  180.100006  198.250000  ... 2024-11-22  72 days  None                 1               0
11    68       682      734  215.960007  223.279999  ... 2025-02-21  79 days  None                 1               0

[12 rows x 15 columns]"
3,SVM,0.9742895805142084,"[[267  10]
 [  9 453]]",2022-03-18,2025-02-27,1077 days,63.870094722598104,15275.96779632568,16553.007713317864,52.7596779632568,29.450761957672412,15.543954533138082,28.443139956637676,10.421837142957301,0.5464922141801241,0.9884780525049301,0.5294349353036858,39.99493886816252,0.43342644626445215,-29.359518038268504,-4.1520581035358735,430 days,33 days,10,80.0,30.522652656631944,-16.11110708414487,4.3571966391208194,184 days,68 days,3.2970186411029863,4.991538088204575,1.4661314969035786,0.5741479954585393,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15275.967796     0.077149              NaT
2025-02-24  15275.967796     0.077149              NaT
2025-02-25  15275.967796     0.077149              NaT
2025-02-26  15275.967796     0.077149              NaT
2025-02-27  15275.967796     0.077149          23 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1    76        53       60  124.199997  104.190002  ... 2022-06-14  11 days  None                 1               0
2    64        85      113  123.199997  131.250000  ... 2022-08-30  40 days  None                 1               0
3    87       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
4    84       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
5    83       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
6    77       457      525  155.389999  176.940002  ... 2024-04-22 101 days  None                 1               0
7    73       534      585  186.990005  189.589996  ... 2024-07-18  76 days  None                 1               0
8    75       624      675  184.800003  198.250000  ... 2024-11-22  71 days  None                 1               0
9    68       683      734  218.029999  223.279999  ... 2025-02-21  78 days  None                 1               0

[10 rows x 15 columns]"
4,Naive Bayes,0.38024357239512857,"[[277   0]
 [458   4]]",2022-03-18,2025-02-27,1077 days,0.9472259810554804,11742.339385986324,11742.339385986324,17.423393859863246,29.450761957672412,5.629791541828255,4.986775404199682,3.8296565053736353,1.1289442747084715,8.615298470521747,5.034338545711842,16.989590674467387,0.01472977799417674,-1.11827829827289,-1.11827829827289,4 days,4 days,3,100.0,8.98576117914416,1.5673641894168755,5.518753258753639,3 days,2 days,,5.56322864309069,2.514278391349263,,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000          0.0              NaT
2022-03-21  10000.000000          0.0              NaT
2022-03-22  10000.000000          0.0              NaT
2022-03-23  10000.000000          0.0              NaT
2022-03-24  10000.000000          0.0              NaT
...                  ...          ...              ...
2025-02-21  11742.339386          0.0              NaT
2025-02-24  11742.339386          0.0              NaT
2025-02-25  11742.339386          0.0              NaT
2025-02-26  11742.339386          0.0              NaT
2025-02-27  11742.339386          0.0              NaT

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0   108       214      215   92.559998   98.239998  ... 2023-01-26   1 days  None                 0               1
1   106       216      217   99.529999  101.089996  ... 2023-01-30   3 days  None                 0               1
2   106       218      220  101.160004  110.250000  ... 2023-02-02   2 days  None                 1               0

[3 rows x 15 columns]"
5,Gradient Boosting,0.9242219215155616,"[[253  24]
 [ 32 430]]",2022-03-18,2025-02-27,1077 days,64.5466847090663,13213.67250061035,14322.261611938478,32.1367250061035,29.450761957672412,9.968725169067127,27.197066558535397,6.737612761715006,0.3665367787960423,0.6230712884468277,0.3216589284694087,19.137209747900236,0.44139826592217146,-30.991600999551306,-5.478444407457977,493 days,51 days,24,50.0,30.522652656631944,-14.777184555143574,1.1832624303544481,184 days,28 days,1.7351747954558099,1.5006147624005086,0.8766148256008975,0.19839273292558546,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  13213.672501     0.077403              NaT
2025-02-24  13213.672501     0.077403              NaT
2025-02-25  13213.672501     0.077403              NaT
2025-02-26  13213.672501     0.077403              NaT
2025-02-27  13213.672501     0.077403          73 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     83        49       50  113.550003  116.279999  ... 2022-05-31   4 days  None                 0               1
2     79        51       60  122.255997  104.190002  ... 2022-06-14  13 days  None                 1               0
3     72        77       79  114.080002  107.029999  ... 2022-07-13   2 days  None                 1               0
4     62        85      110  123.199997  135.259995  ... 2022-08-25  35 days  None                 1               1
5     62       111      113  136.550003  131.250000  ... 2022-08-30   4 days  None                 1               0
6     68       152      154  119.650002  113.919998  ... 2022-10-27   2 days  None                 1               0
7     80       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
8     78       250      251   99.790001   98.410004  ... 2023-03-20   3 days  None                 0               0
9     76       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
10    75       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
11    70       457      497  155.389999  173.500000  ... 2024-03-12  60 days  None                 1               1
12    69       498      523  175.899994  181.470001  ... 2024-04-18  36 days  None                 1               0
13    67       534      549  186.990005  181.649994  ... 2024-05-24  21 days  None                 1               0
14    66       558      585  184.899994  189.589996  ... 2024-07-18  41 days  None                 1               0
15    70       608      614  177.919998  173.690002  ... 2024-08-28   8 days  None                 1               0
16    68       617      618  177.550003  174.479996  ... 2024-09-04   1 days  None                 0               0
17    67       620      621  177.240005  174.529999  ... 2024-09-09   3 days  None                 0               0
18    65       623      640  180.100006  185.750000  ... 2024-10-04  23 days  None                 1               0
19    65       644      675  187.130005  198.250000  ... 2024-11-22  43 days  None                 1               0
20    61       681      701  210.309998  222.029999  ... 2025-01-02  30 days  None                 1               0
21    60       703      707  226.779999  218.059998  ... 2025-01-13   7 days  None                 1               0
22    58       710      711  224.419998  225.839996  ... 2025-01-17   1 days  None                 0               1
23    57       712      729  228.899994  228.850006  ... 2025-02-13  23 days  None                 1               0

[24 rows x 15 columns]"
6,K-Nearest Neighbors,0.9201623815967523,"[[244  33]
 [ 26 436]]",2022-03-18,2025-02-27,1077 days,65.62922868741543,13581.346031188961,14483.164741516111,35.813460311889614,29.450761957672412,11.002735031385402,28.201174755949875,7.425255852059154,0.3901516559718509,0.6609719000578717,0.3770289155127524,22.188092173359966,0.46264908724984666,-29.182735272232062,-5.017785201786492,493 days,50 days,17,47.05882352941176,30.522652656631944,-14.777184555143574,1.8269214638144238,184 days,41 days,1.9420862641701788,2.316005312125967,0.8817979840844374,0.21666409966143274,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  13581.346031     0.062267              NaT
2025-02-24  13581.346031     0.062267              NaT
2025-02-25  13581.346031     0.062267              NaT
2025-02-26  13581.346031     0.062267              NaT
2025-02-27  13581.346031     0.062267          73 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     77        51       60  122.255997  104.190002  ... 2022-06-14  13 days  None                 1               0
2     65        85      116  123.199997  129.500000  ... 2022-09-02  43 days  None                 1               0
3     64       120      126  130.910004  122.160004  ... 2022-09-19  10 days  None                 1               0
4     66       152      153  119.650002  116.000000  ... 2022-10-26   1 days  None                 0               0
5     79       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
6     76       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
7     75       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
8     70       457      525  155.389999  176.940002  ... 2024-04-22 101 days  None                 1               0
9     66       534      549  186.990005  181.649994  ... 2024-05-24  21 days  None                 1               0
10    65       558      585  184.899994  189.589996  ... 2024-07-18  41 days  None                 1               0
11    68       609      614  179.919998  173.690002  ... 2024-08-28   7 days  None                 1               0
12    67       620      621  177.240005  174.529999  ... 2024-09-09   3 days  None                 0               0
13    63       624      642  184.800003  181.919998  ... 2024-10-08  26 days  None                 1               0
14    62       645      708  186.630005  220.440002  ... 2025-01-14  95 days  None                 1               0
15    59       712      713  228.899994  232.020004  ... 2025-01-22   1 days  None                 0               1
16    59       714      731  234.100006  228.820007  ... 2025-02-18  26 days  None                 1               0

[17 rows x 15 columns]"
7,Decision Tree,0.7564276048714479,"[[256  21]
 [159 303]]",2022-03-18,2025-02-27,1077 days,46.68470906630582,15909.189491271973,16674.389656066895,59.091894912719724,29.450761957672412,17.155386064194023,26.141693960782952,11.476230433273793,0.6562461518343096,1.2341942575764147,0.7754889262518051,48.48422384072015,0.36018324711751987,-22.12202583873336,-4.218912775146845,289 days,35 days,22,54.54545454545454,30.522652656631944,-16.11110708414487,2.1530750106036223,184 days,22 days,2.5487263303803913,2.5143794144755693,1.332737989294993,0.3163635591240145,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15909.189491     0.045891              NaT
2025-02-24  15909.189491     0.045891              NaT
2025-02-25  15909.189491     0.045891              NaT
2025-02-26  15909.189491     0.045891              NaT
2025-02-27  15909.189491     0.045891         289 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     87        48       51  107.970001  122.255997  ... 2022-06-01   6 days  None                 1               0
2     86        53       59  124.199997  104.190002  ... 2022-06-13  10 days  None                 1               0
3     72        85      110  123.199997  135.259995  ... 2022-08-25  35 days  None                 1               1
4     72       111      113  136.550003  131.250000  ... 2022-08-30   4 days  None                 1               0
5     97       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
6     94       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
7     93       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
8     86       457      506  155.389999  178.009995  ... 2024-03-25  73 days  None                 1               0
9     85       509      511  180.169998  179.070007  ... 2024-04-02   5 days  None                 1               1
10    85       512      515  179.899994  186.899994  ... 2024-04-08   5 days  None                 1               0
11    87       517      519  182.770004  187.720001  ... 2024-04-12   2 days  None                 1               0
12    89       541      542  183.820007  185.970001  ... 2024-05-15   1 days  None                 0               0
13    89       545      546  184.339996  182.300003  ... 2024-05-21   1 days  None                 0               0
14    89       548      549  183.660004  181.649994  ... 2024-05-24   1 days  None                 0               0
15    91       607      616  177.639999  172.779999  ... 2024-08-30  11 days  None                 1               1
16    88       617      621  177.550003  174.529999  ... 2024-09-09   6 days  None                 1               0
17    86       623      624  180.100006  184.800003  ... 2024-09-12   1 days  None                 0               0
18    83       629      633  190.039993  193.750000  ... 2024-09-25   6 days  None                 1               0
19    85       635      636  190.679993  187.139999  ... 2024-09-30   3 days  None                 0               1
20    86       637      639  184.899994  183.050003  ... 2024-10-03   2 days  None                 1               0
21    72       682      683  215.960007  218.029999  ... 2024-12-05   1 days  None                 0               0

[22 rows x 15 columns]"
8,AdaBoost,0.9742895805142084,"[[267  10]
 [  9 453]]",2022-03-18,2025-02-27,1077 days,63.870094722598104,15275.96779632568,16553.007713317864,52.7596779632568,29.450761957672412,15.543954533138082,28.443139956637676,10.421837142957301,0.5464922141801241,0.9884780525049301,0.5294349353036858,39.99493886816252,0.43342644626445215,-29.359518038268504,-4.1520581035358735,430 days,33 days,10,80.0,30.522652656631944,-16.11110708414487,4.3571966391208194,184 days,68 days,3.2970186411029863,4.991538088204575,1.4661314969035786,0.5741479954585393,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  15275.967796     0.077149              NaT
2025-02-24  15275.967796     0.077149              NaT
2025-02-25  15275.967796     0.077149              NaT
2025-02-26  15275.967796     0.077149              NaT
2025-02-27  15275.967796     0.077149          23 days

[739 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0    61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1    76        53       60  124.199997  104.190002  ... 2022-06-14  11 days  None                 1               0
2    64        85      113  123.199997  131.250000  ... 2022-08-30  40 days  None                 1               0
3    87       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
4    84       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
5    83       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
6    77       457      525  155.389999  176.940002  ... 2024-04-22 101 days  None                 1               0
7    73       534      585  186.990005  189.589996  ... 2024-07-18  76 days  None                 1               0
8    75       624      675  184.800003  198.250000  ... 2024-11-22  71 days  None                 1               0
9    68       683      734  218.029999  223.279999  ... 2025-02-21  78 days  None                 1               0

[10 rows x 15 columns]"
9,SGD Classifier,0.9661705006765899,"[[264  13]
 [ 12 450]]",2022-03-18,2025-02-27,1077 days,64.68200270635994,14879.685165405266,15954.784729003899,48.796851654052666,29.450761957672412,14.5129755366723,28.523318786495448,9.744825200220198,0.5088109011895054,0.9090846736871726,0.5370645034918281,35.765307763063475,0.4424857974716765,-27.022779279422494,-4.336181625418792,429 days,35 days,16,56.25,30.522652656631944,-14.777184555143574,2.521029395345731,184 days,43 days,2.434492693640513,2.9679736881547165,1.240267625062491,0.3262612713384599,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-18  10000.000000     0.000000              NaT
2022-03-21  10000.000000     0.000000              NaT
2022-03-22  10188.094193     0.000000              NaT
2022-03-23  10097.753021     0.008867              NaT
2022-03-24  10112.484573     0.007421              NaT
...                  ...          ...              ...
2025-02-21  14879.685165     0.067384              NaT
2025-02-24  14879.685165     0.067384              NaT
2025-02-25  14879.685165     0.067384              NaT
2025-02-26  14879.685165     0.067384              NaT
2025-02-27  14879.685165     0.067384          23 days

[739 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice  ...   ExitTime Duration   Tag  Entry_get_signal Exit_get_signal
0     61         2       16  161.805496  152.712997  ... 2022-04-11  20 days  None                 1               0
1     77        51       60  122.255997  104.190002  ... 2022-06-14  13 days  None                 1               0
2     70        76       78  114.599998  112.160004  ... 2022-07-12   4 days  None                 1               0
3     66        84      112  118.620003  129.899994  ... 2022-08-29  40 days  None                 1               0
4     89       206      226   96.930000   97.559998  ... 2023-02-10  29 days  None                 1               0
5     87       250      251   99.790001   98.410004  ... 2023-03-20   3 days  None                 0               0
6     85       253      380  100.449997  131.110001  ... 2023-09-22 184 days  None                 1               0
7     84       407      452  132.750000  144.690002  ... 2024-01-05  66 days  None                 1               0
8     78       457      525  155.389999  176.940002  ... 2024-04-22 101 days  None                 1               0
9     74       534      554  186.990005  177.699997  ... 2024-06-03  31 days  None                 1               1
10    74       555      585  177.639999  189.589996  ... 2024-07-18  44 days  None                 1               0
11    77       610      611  181.380005  177.339996  ... 2024-08-23   1 days  None                 0               0
12    74       624      675  184.800003  198.250000  ... 2024-11-22  71 days  None                 1               0
13    67       683      701  218.029999  222.029999  ... 2025-01-02  28 days  None                 1               1
14    67       702      707  222.509995  218.059998  ... 2025-01-13  10 days  None                 1               0
15    65       709      732  222.830002  225.520004  ... 2025-02-19  35 days  None                 1               0

[16 rows x 15 columns]"
