Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,headline,sentiment_score
2015-01-02,172.0752410888672,205.42999267578125,206.8800048828125,204.17999267578125,206.3800048828125,121465900,213.63003540039062,-1,213.63003540039062,197.42996215820312,,213.63003540039062,No headline available,0.887742
2015-01-05,168.9676513671875,201.72000122070312,204.3699951171875,201.35000610351562,204.1699981689453,169632600,211.37402954101563,-1,211.37402954101563,197.42996215820312,,211.37402954101563,No headline available,0.887742
2015-01-06,167.3761444091797,199.82000732421875,202.72000122070312,198.86000061035156,202.08999633789062,209151400,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-07,169.46180725097656,202.30999755859375,202.72000122070312,200.8800048828125,201.4199981689453,125346700,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-08,172.46890258789062,205.89999389648438,206.16000366210938,203.99000549316406,204.00999450683594,147217800,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-09,171.08680725097656,204.25,206.4199981689453,203.50999450683594,206.39999389648438,158567300,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-12,169.74661254882812,202.64999389648438,204.60000610351562,201.9199981689453,204.41000366210938,144396100,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-13,169.26919555664062,202.0800018310547,205.47999572753906,200.50999450683594,204.1199951171875,214553300,209.61062713623048,-1,209.61062713623048,197.42996215820312,,209.61062713623048,No headline available,0.887742
2015-01-14,168.2472381591797,200.86000061035156,201.10000610351562,198.57000732421875,199.64999389648438,192991100,209.4767294640039,-1,209.4767294640039,197.42996215820312,,209.4767294640039,No headline available,0.887742
2015-01-15,166.70602416992188,199.02000427246094,202.00999450683594,198.8800048828125,201.6300048828125,176613900,209.4767294640039,-1,209.4767294640039,197.42996215820312,,209.4767294640039,No headline available,0.887742
